Text,Text1,Text2,Text3
$995,/ 1br - 835ft2 - ,Fall in Love with Your New Home - Northwinds,"
        
            QR Code Link to This Post
            
        
Northwinds Apartments offers a modern living experience that is one of a kind! With highway access minutes away and bus stops very close by, you can get to your favorite restaurants and stores within minutes! 

Enjoy being outside on your patio or take a walk around one of the various trails close by. Get cozy and read your favorite book with natural light by your large living room window. Take your furry family member on a walk around the community! 

We have two different floor plans available: 

1 bedroom/1 bathroom – 835 sq. ft. - $995.00 - $1,095.00 

2 bedroom/1 bathroom – 870 sq. ft. - $945.00 - $1,395.00 

 

Northwinds Apartments 

1311 George Ct. 

Lawrence, KS 66044 

 show contact info

    "
"$1,095",/ 2br - 870ft2 - ,Home Sweet Home - Northwinds Apartments,"
        
            QR Code Link to This Post
            
        
Northwinds Apartments offers a modern living experience that is one of a kind! With highway access minutes away and bus stops very close by, you can get to your favorite restaurants and stores within minutes! 

Enjoy being outside on your patio or take a walk around one of the various trails close by. Get cozy and read your favorite book with natural light by your large living room window. Take your furry family member on a walk around the community! 

We have two different floor plans available: 

1 bedroom/1 bathroom – 835 sq. ft. - $995.00 - $1,095.00 

2 bedroom/1 bathroom – 870 sq. ft. - $945.00 - $1,395.00 

 

Northwinds Apartments 

1311 George Ct. 

Lawrence, KS 66044 

 show contact info

    "
$880,/ 1br - ,Great One Bedroom Units @ North Island Apartments  -,"
        
            QR Code Link to This Post
            
        
North Island Apartments in Aurora, is an historic landmark that has been returned to its original turn of the century glory. What was once considered by many to be the most elegant hotel outside of the City of Chicago it has been meticulously transformed into 56 fabulous independent senior apartments. The building offers multiple floorplans and all floors are serviced by an elevator. Resident controlled central a/c and heat, along with huge common gathering spaces, makes North Island Apartments a great place to call home. Age and income limits apply
                       ****** These units are for Seniors 55+ and older ONLY   ******** 

Apartment Types:
Available Now........... One Bedroom rent at ........................$880. 00/Monthly 

 


***Photos shown may not be of actual unit....This is an Amazing Unit....Don't miss out! ***
                        For information contact the office   at  630-859-0877



Apartment Amenities:

Ceramic tile baths
Wall to wall carpeting
Ceiling fan
Multiple floor plans
Resident controlled heat/AC


Building Amenities:

Elevator
24 hr. laundry facilities
Satellite television available
Community room
Library
Within walking distance to casino
Utilities:
Free heat and hot water
Residents pay electric including fan

                                              For information contact the office   at  630-859-0877
***Photos shown may not be of actual unit....This is an Amazing Unit....Don't miss out! ***

Lease Terms:

*12 Month Lease
**No Dogs
***$75.00 Application Fee (Per person over the age of 18)
****Security Deposit Required




Parking:

Off street available

Managed By:
Realty & Mortgage Co.
1509 W. Berwyn Ave., #200
Chicago, IL 60640
(P) 773-989-8000
(F) 773-989-6979


Equal Housing Opportunity
    "
"$1,095",/ 2br - 890ft2 - ,Highway Access within Minutes - Crosswinds Apartments,"
        
            QR Code Link to This Post
            
        
Crosswinds Apartments offers a modern living experience that is one of a kind! With highway access minutes away and bus stops very close by, you can get to your favorite restaurants and stores within minutes! 

Enjoy being outside on your patio or take a walk around one of the various trails close by. Get cozy and read your favorite book with natural light by your large living room window. Take your furry family member on a walk around the community! 

We have two different floor plans available: 

2 bedroom/1 bathroom – 890 sq. ft. - $1,095.00 

2 bedroom/1.5 bathroom – 1,104 sq. ft.  - $995.00 - $1,295.00 


Crosswinds Apartments 

2130 Silicon Ave. 

Lawrence, KS 66044 

 show contact info

    "
$995,/ 2br - ,Fall in Love with Your New Home,"
        
            QR Code Link to This Post
            
        
Crosswinds Apartments offers a modern living experience that is one of a kind! With highway access minutes away and bus stops very close by, you can get to your favorite restaurants and stores within minutes! 

Enjoy being outside on your patio or take a walk around one of the various trails close by. Get cozy and read your favorite book with natural light by your large living room window. Take your furry family member on a walk around the community! 

We have two different floor plans available: 

2 bedroom/1 bathroom – 890 sq. ft. - $1,095.00 

2 bedroom/1.5 bathroom – 1,104 sq. ft.  - $995.00 - $1,295.00

Crosswinds Apartments
2130 Silicon Ave.
Lawrence, KS 66044
 show contact info

    "
$925,/ 1br - ,Newly Renovated Apartments  @80th &  Lafayette,"
        
            QR Code Link to This Post
            
        
Newly  Renovated ...... A Must See! 

Located in the West Chatham Neighborhood area, 80th &  Lafayette is located just West of I94 (Dan Ryan Expressway)and South of 79th street. 

Featuring 1 bedrooms for rent, 2 bedrooms for rent and 3 bedrooms for rent 80th &  Lafayette in West Chatham has many great apartments. Each of these Chicago apartments is individually heated, so you can set the temperatures to what you want and the apartments have central air as well. The apartments at 80th &  Lafayette have new appliances as well and don't forget to bring your pets because this West Chatham apartment building is cat friendly!

This West Chatham apartment for rent building is the commuters dream since it is located very close to both the Red Line and the expressway -- you'll be able to zip around the city with ease from this location. Nearby West Chatham Park has a spray pool, baseball diamonds, playground, basketball courts and tennis courts available for use. They also run a number of season sporting events and after school programs throughout the year.




 **Resident Pays their own heat, all utilities **

 One  Bedroom Apartment......... Available Now  .... Rent Starting at $925.00 /Monthly
  *** Special Promotion  - ONE month free rent with lease signed by November 15, 2022***          


To view the unit please contact the office   at   773 989 8000 
***Pictures shown may not be of actual unit available***
Don't miss out, make your appointment today!



***Central Air
***Brand New Appliances
***Ceramic Tile in Kitchen and Bathroom
***New Carpeting  Throughout




**Residents will be responsible for all utilities**
***Section 8 Welcome***
****Security Deposit required****
*****$75.00  Credit and Background check per person over 18*****

-Central Air
-New Appliances
-Ceramic Tile in Kitchen and Bathroom
-New Carpet Throughout


Managed By:
Realty & Mortgage Co. 
1509 W. Berwyn Ave. Suite 200
Chicago IL. 60640
(P)773.989.8000 (F) 773.989.6979
Equal Housing Opportunity
    "
$950,/ 2br - 950ft2 - ,HERMOSA COMUNIDAD VISITANOS EL DIA DE HOY!!!!,"
        
            QR Code Link to This Post
            
        
WE CAN'T WAIT TO SEE YOU !

HABLAMOS ESPAÑOL !
HABLANOS EL DIA DE HOY  show contact info


LOVE WHERE YOU LIVE! WE HAVE IT ALL! HUGE SAVINGS ON YOUR RENT!
LOCATIONS, COMMUNITY, AND QUALITY LIVING STARTS HERE!!

-Immediate credit approval.
-Pet friendly community with swimming pools.


NORTH KANSAS CITY APARTMENTS !

Amenities:
• 24 Hour Emergency Maintenance
• Pets Welcome
• Immediate Application Approval
• Fireplace in Select Units
• Close to the Highway, & Restaurants

WE CAN'T WAIT TO SEE YOU!

SUNNY HILLS
FRENCH QUARTERS
THE OLIVER

SPANISH EIGHT
PARK
THE DUPLEXES

CANTERBURY
EMBASSY
STUDIO NINE

WE CAN'T WAIT TO SEE YOU!

North Kansas City Rental Center
1619 Orleans Circle
North Kansas City, MO 64116
Call  show contact info


Ask for Rossi
    "
$950,/ 2br - 950ft2 - ,LOS MEJORES PRECIOS SON ESPECIALES DEL MES EL DIA DE HOY!!!!,"
        
            QR Code Link to This Post
            
        
WE CAN'T WAIT TO SEE YOU !

HABLAMOS ESPAÑOL !
HABLANOS EL DIA DE HOY  show contact info


LOVE WHERE YOU LIVE! WE HAVE IT ALL! HUGE SAVINGS ON YOUR RENT!
LOCATIONS, COMMUNITY, AND QUALITY LIVING STARTS HERE!!

-Immediate credit approval.
-Pet friendly community with swimming pools.


NORTH KANSAS CITY APARTMENTS !

Amenities:
• 24 Hour Emergency Maintenance
• Pets Welcome
• Immediate Application Approval
• Fireplace in Select Units
• Close to the Highway, & Restaurants

WE CAN'T WAIT TO SEE YOU!

SUNNY HILLS
FRENCH QUARTERS
THE OLIVER

SPANISH EIGHT
PARK
THE DUPLEXES

CANTERBURY
EMBASSY
STUDIO NINE

WE CAN'T WAIT TO SEE YOU!

North Kansas City Rental Center
1619 Orleans Circle
North Kansas City, MO 64116
Call  show contact info


Ask for Rossi
    "
﻿"$1,150",/ 1br - ,Beautiful One Bedroom - Apartments @7425 S South Shore - Available NOW,"
        
            QR Code Link to This Post
            
        
Beachfront apartments at there best and available for immediate move-in.



There's free radiator heat, , a security system in each unit, appliances, carpeting, lake front deck area & on-site laundry facility. Assigned parking can be available for additional fee/mo.

The apartments at 7425 S Shore Dr located in Chicago's South Shore Community have many great offerings.  There are studios for rent, 1 bedrooms for rent and 2 bedrooms for rent is this great high-rise rental building. There are several different floor plans and many have spectacular views of Lake Michigan.  All these Chicago apartments have free heat and hot water, leaving the resident responsible for electric and cooking gas.  The apartments in this apartment building have hardwood floors.

7425 S Shore Dr is located next to the lakeshore and even has its own private beach for residents to use. There is also an intercom entry system and laundry facilities in the building.  7425 S Shore Dr also have parking options for residents. 



Apartment Types Available !!

Available Now -- One Bedroom ....................................................................Rent Starting at $1,050.00/Monthly

Available November 15, 2022  --  One Bedroom Deluxe  ......................................................Rent Starting at  $1,150.00/Monthly




For additional information regarding these apartments and the application process please contact:  The office at 
 (773)-731-7425




Apartment/Community Amenities:

■ Balcony, Deck, or Patio (in select units)
■ Central heat 
■ Carpet floors
■ Ceramic tile baths
■ Thermal pane windows
■ Cable ready

***Pictures shown may not be of actual unit available***

Don't miss your opportunity. Call today!

For additional information regarding these apartments and the application process please contact: The Office at (773)-731-7425

* 12 Month Lease
 **$400.00 Move In Fee 
 ****$75.00  Credit/Criminal Background Check (per person over 18, including )




Managed By:
Realty & Mortgage Co.
1509 W. Berwyn Ave., #200
Chicago, IL 60640
P: (773) 989-8000
F: (773) 989-6979


Equal Opportunity Housing
    "
$725,/ 1br - 650ft2 - ,"Off Street Parking, Refrigerator, Double Sinks","
        
            QR Code Link to This Post
            
        
Westbrook Tower Apartments is located in the heart of downtown Omaha with panoramic views in every direction. Westbrook Tower Apartments takes prides in our high level of customer service and top-notch staff. We know you'll love it here! Close to Creighton University, the University of Nebraska Medical Center and the Old Market. Easy access to I-80 and I-480. Professional on-site management. 24-hour emergency maintenance.

-Walk-In Closet
-Window Coverings
-Controlled Access/Gated
-Recycling
-Air Conditioner
-Pet Friendly
-24-Hour Fitness Center
-Fire Sprinklers
-Laundry Facility
-Views
-Close to Freeway
-Security Camera

Call:  show contact info


For more information, visit us at: https://lundcoliving.com/uym7stqr/westbrook-tower
    "
"$1,415",/ 2br - 905ft2 - ,"Window Coverings, Dishwasher, Dog Park, New BBQ Area ,Sizable Bedrooms","
        
            QR Code Link to This Post
            
        
Welcome to life at Reserve at Eagle Ridge Apartment Homes! Our community offers spacious and affordable studio, one and two-bedroom apartments for rent in Waukegan, that are perfectly priced for any budget while also providing a level of luxury that is unmatched in the area. When you tour one of our many floor plans, you will notice that we have designed our apartments with your comfort in mind. Enjoy a private patio/balcony, walk-in closets, select units with washer and dryer and other great amenities. Not only will the inside of our apartments provide you with comfort and convenience, but our community features will as well. Relax out by the swimming pool or soak up the sun on our spacious sundeck. Our fully-equipped fitness center is available to all residents, so you can save time and money on a gym membership. Reserve at Eagle Ridge is proud to welcome your furry friends into our community by offering pet-friendly apartments and a private Dog Park to Waukegan residents. Our residents enjoy living minutes from Lake Michigan and the Great Lakes Naval Base. We are also conveniently located near major employers including Abbott Labs and Medline with easy access to major highways US 41 and I-94. Schedule a tour of our apartments today and see why our residents love living here!

-Central Air Conditioning
-Cable/Satellite Ready
-Private Patio/Balcony
-Refrigerator
-In Unit Washer/Dryer
-Wheelchair Access
-Clubhouse
-On-Site Laundry Facilities
-Sparkling Swimming Pool with Sundeck
-View
-Garage Parking Available
-Dishwasher

Call:  show contact info


Monday-Friday: 8AM-6PM
Saturday: 10AM-4PM

1947 Eagle Ridge Drive, Waukegan, IL 60087

For more information, visit us at: https://livingmonarch.com/meti6uyp/reserve-at-eagle-ridge

Equal Housing Opportunity. Specials are based on availability and may expire or change at any time. Specials and discounts may not be combined. Rates are subject to change without advance notice.
    "
"$1,450",/ 1br - 1151ft2 - ,1 BEDROOM 1 BATH with Den!!!,"
        
            QR Code Link to This Post
            
        
The Apartments @ Lux 96 is Luxury living in the heart of Papillion. With spacious apartment homes and high-end finishes, you will finally feel like you are home. When you step outside your door you have ease of access to fantastic shopping, dining and outdoor recreation, like the Papio Creek Trail. Enjoy the amazing on-site features when you soak in the sun at our resort-style pool. Relax with friends around our outdoor fire pit or hit the gym at our 24-hour fitness center. 
We don't want you to simply live here, we want you to love living here. 

Enjoy Your Community Amenities:
*Attached Garages
*Instant Access to Cox Gigablast High Speed Internet
*Luxury Clubhouse 
*Off Street Parking
*On-Site Maintenance
*On-Site Management
*Resort Style Heated Pool
*Upscale 24 Hour Fitness Center 

Arrive Home To: 
*Air Conditioner
*Cable Ready
*Carpeting
*Dishwasher
*Disposal
*Large Closets
*Microwave
*Patio/Balcony
*Refrigerator
*Beautiful Views
*Full Size Washer/Dryer 
*Wheelchair Access
*Window Coverings
*Pet Friendly

Stay up to date on construction and leasing! Like us on Facebook!
https://www.facebook.com/lux96apartments/
For more information, visit us online @ Lux96apartments.com
    "
$950,/ 2br - 950ft2 - ,"BUENO, BONITO Y BARATO!!!!","
        
            QR Code Link to This Post
            
        
WE CAN'T WAIT TO SEE YOU !

HABLAMOS ESPAÑOL !
HABLANOS EL DIA DE HOY  show contact info


LOVE WHERE YOU LIVE! WE HAVE IT ALL! HUGE SAVINGS ON YOUR RENT!
LOCATIONS, COMMUNITY, AND QUALITY LIVING STARTS HERE!!

-Immediate credit approval.
-Pet friendly community with swimming pools.


NORTH KANSAS CITY APARTMENTS !

Amenities:
• 24 Hour Emergency Maintenance
• Pets Welcome
• Immediate Application Approval
• Fireplace in Select Units
• Close to the Highway, & Restaurants

WE CAN'T WAIT TO SEE YOU!

SUNNY HILLS
FRENCH QUARTERS
THE OLIVER

SPANISH EIGHT
PARK
THE DUPLEXES

CANTERBURY
EMBASSY
STUDIO NINE

WE CAN'T WAIT TO SEE YOU!

North Kansas City Rental Center
1619 Orleans Circle
North Kansas City, MO 64116
Call  show contact info


Ask for Rossi
    "
$840,/ 1br - 761ft2 - ,HERMOSA COMUNIDAD VISITANOS EL DIA DE HOY!!!!,"
        
            QR Code Link to This Post
            
        
WE CAN'T WAIT TO SEE YOU !

HABLAMOS ESPAÑOL !
HABLANOS EL DIA DE HOY  show contact info


LOVE WHERE YOU LIVE! WE HAVE IT ALL! HUGE SAVINGS ON YOUR RENT!
LOCATIONS, COMMUNITY, AND QUALITY LIVING STARTS HERE!!

-Immediate credit approval.
-Pet friendly community with swimming pools.


NORTH KANSAS CITY APARTMENTS !

Amenities:
• 24 Hour Emergency Maintenance
• Pets Welcome
• Immediate Application Approval
• Fireplace in Select Units
• Close to the Highway, & Restaurants

WE CAN'T WAIT TO SEE YOU!

SUNNY HILLS
FRENCH QUARTERS
THE OLIVER

SPANISH EIGHT
PARK
THE DUPLEXES

CANTERBURY
EMBASSY
STUDIO NINE

WE CAN'T WAIT TO SEE YOU!

North Kansas City Rental Center
1619 Orleans Circle
North Kansas City, MO 64116
Call  show contact info


Ask for Rossi
    "
$800,/ 3br - 1068ft2 - ,This is house is available for immediate move in m!!,"
        
            QR Code Link to This Post
            
        
Application fees waived for a limited time! Looking for your dream home? Through our seamless leasing process, this beautifully designed home is move-in ready. Our spacious layout is perfect for comfortable living that you can enjoy with your pets too; we're proud to be petfriendly. Our homes are built using high-quality, eco-friendly materials with neutral paint colors, updated fixtures, and energy-efficient appliances. Enjoy the backyard and community to unwind after a long day, or simply greet neighbors, enjoy the fresh air, and gather for fun-filled activities.Ready to make your next move your best move? Apply now. 

Monthly rent - $800

Refundable security deposit - $670

Application fee - $60 

Move in fee - $120

Pet acceptance fee - $100

For more information about viewing you can call or text Chris on  show contact info

    "
"$1,495",/ 2br - ,2 Bedroom - NEW Renovation - In Unit Washer & Dryer,"
        
            QR Code Link to This Post
            
        
2 Bedroom - 1 Bath

Be the first to live in this completely renovated unit with new plank flooring, carpet in the bedrooms, new kitchen and bathroom. New stainless steel appliances with French door fridge and a brand new washer and dryer in the unit. 

    "
$950,/ 2br - 950ft2 - ,SUNNY HILLS APARTMENTS!!!,"
        
            QR Code Link to This Post
            
        
WE CAN'T WAIT TO SEE YOU !

HABLAMOS ESPAÑOL !
HABLANOS EL DIA DE HOY  show contact info


LOVE WHERE YOU LIVE! WE HAVE IT ALL! HUGE SAVINGS ON YOUR RENT!
LOCATIONS, COMMUNITY, AND QUALITY LIVING STARTS HERE!!

-Immediate credit approval.
-Pet friendly community with swimming pools.


NORTH KANSAS CITY APARTMENTS !

Amenities:
• 24 Hour Emergency Maintenance
• Pets Welcome
• Immediate Application Approval
• Fireplace in Select Units
• Close to the Highway, & Restaurants

WE CAN'T WAIT TO SEE YOU!

SUNNY HILLS
FRENCH QUARTERS
THE OLIVER

SPANISH EIGHT
PARK
THE DUPLEXES

CANTERBURY
EMBASSY
STUDIO NINE

WE CAN'T WAIT TO SEE YOU!

North Kansas City Rental Center
1619 Orleans Circle
North Kansas City, MO 64116
Call  show contact info


Ask for Rossi
    "
$950,/ 2br - 950ft2 - ,LOS MEJORES PRECIOS DEL MES! SUNNY HILLS!,"
        
            QR Code Link to This Post
            
        
WE CAN'T WAIT TO SEE YOU !

HABLAMOS ESPAÑOL !
HABLANOS EL DIA DE HOY  show contact info


LOVE WHERE YOU LIVE! WE HAVE IT ALL! HUGE SAVINGS ON YOUR RENT!
LOCATIONS, COMMUNITY, AND QUALITY LIVING STARTS HERE!!

-Immediate credit approval.
-Pet friendly community with swimming pools.


NORTH KANSAS CITY APARTMENTS !

Amenities:
• 24 Hour Emergency Maintenance
• Pets Welcome
• Immediate Application Approval
• Fireplace in Select Units
• Close to the Highway, & Restaurants

WE CAN'T WAIT TO SEE YOU!

SUNNY HILLS
FRENCH QUARTERS
THE OLIVER

SPANISH EIGHT
PARK
THE DUPLEXES

CANTERBURY
EMBASSY
STUDIO NINE

WE CAN'T WAIT TO SEE YOU!

North Kansas City Rental Center
1619 Orleans Circle
North Kansas City, MO 64116
Call  show contact info


Ask for Rossi
    "
$950,/ 2br - 950ft2 - ,VISITANOS EL DIA DE HOY! SUNNY HILLS!,"
        
            QR Code Link to This Post
            
        
WE CAN'T WAIT TO SEE YOU !

HABLAMOS ESPAÑOL !
HABLANOS EL DIA DE HOY  show contact info


LOVE WHERE YOU LIVE! WE HAVE IT ALL! HUGE SAVINGS ON YOUR RENT!
LOCATIONS, COMMUNITY, AND QUALITY LIVING STARTS HERE!!

-Immediate credit approval.
-Pet friendly community with swimming pools.


NORTH KANSAS CITY APARTMENTS !

Amenities:
• 24 Hour Emergency Maintenance
• Pets Welcome
• Immediate Application Approval
• Fireplace in Select Units
• Close to the Highway, & Restaurants

WE CAN'T WAIT TO SEE YOU!

SUNNY HILLS
FRENCH QUARTERS
THE OLIVER

SPANISH EIGHT
PARK
THE DUPLEXES

CANTERBURY
EMBASSY
STUDIO NINE

WE CAN'T WAIT TO SEE YOU!

North Kansas City Rental Center
1619 Orleans Circle
North Kansas City, MO 64116
Call  show contact info


Ask for Rossi
    "
"$1,350",/ 1br - ,Beautiful One   Bedroom Units @ 1644 W. Sherwin,"
        
            QR Code Link to This Post
            
        
Are you looking for a large, sunny apartment in Rogers Park? 1644 W. Sherwin Ave. offers just that! These great apartments are located within a few blocks of the beach and only feet from Touhy Park. Each unit is newly rehabbed and boasts new windows, stainless steel appliances (including a dishwasher), ceramic tile bathrooms, and hardwood floors. Large closets and FREE HEAT complete the package. Located just two blocks from the Red Line, all of Chicago is easily accessible. Great nightlife and a very diverse epicurean scene are also found in the neighborhood. Off street parking is available.




  Two Bedroom Unit........... Available December 15, 2022 ...................................Rent starting at $1,350.00 /Per Month



To Schedule an appointment call Ishmel   at 773 345 7761 or the office 773 989 8000
***Pictures shown may not be of actual unit available***
Don't miss out, make your appointment today!



                                              
                                                RENTAL FEATURES:                        
   
- Stainless Steel Appliances                                           
- Dishwasher
- Ceiling fans
- Ceramic tile bath
- Large Closets
- Hardwood floors in dining/ Living area
-Carpeted Bedrooms
-Laundry Room Onsite


COMMUNITY FEATURES:
- Controlled Access                                        

LEASE TERMS:
                                        
*12 Month Lease
**No Security Deposit
***$400.00 Move in Fee 
****$75.00 Credit/ Background Check Fee (per Person Over the Age Of 18)
*****NO DOGS
                                      

                             
                         
Managed By:
Realty & Mortgage Co.
1509 W. Berwyn Ave., #200
Chicago, IL 60640
(P) 773-989-8000
(F) 773-989-6979


Equal Opportunity Housing
    "
$950,/ 2br - 950ft2 - ,HERMOSA LOCALIDAD EN LA CIUDAD DE NORTH KANSAS CITY!!!,"
        
            QR Code Link to This Post
            
        
WE CAN'T WAIT TO SEE YOU !

HABLAMOS ESPAÑOL !
HABLANOS EL DIA DE HOY  show contact info


LOVE WHERE YOU LIVE! WE HAVE IT ALL! HUGE SAVINGS ON YOUR RENT!
LOCATIONS, COMMUNITY, AND QUALITY LIVING STARTS HERE!!

-Immediate credit approval.
-Pet friendly community with swimming pools.


NORTH KANSAS CITY APARTMENTS !

Amenities:
• 24 Hour Emergency Maintenance
• Pets Welcome
• Immediate Application Approval
• Fireplace in Select Units
• Close to the Highway, & Restaurants

WE CAN'T WAIT TO SEE YOU!

SUNNY HILLS
FRENCH QUARTERS
THE OLIVER

SPANISH EIGHT
PARK
THE DUPLEXES

CANTERBURY
EMBASSY
STUDIO NINE

WE CAN'T WAIT TO SEE YOU!

North Kansas City Rental Center
1619 Orleans Circle
North Kansas City, MO 64116
Call  show contact info


Ask for Rossi
    "
$850,/ 1br - 750ft2 - ,Picadilly Square 114th & Maple,"
        
            QR Code Link to This Post
            
        
Picadilly Square Apartments

11441 West Maple Road

Great location close to I-680! Best value in Omaha! 
 
Rare 1 bedroom open November 1st! 

1 bedroom apartment starting at $850 per month
 $350 deposit/$50 application fee

 Unit comes with stove, fridge, dishwasher, microwave & full size washer & dryer!

 Unit is all electric. Tenant pays OPPD.

 Call or text Amy at  show contact info
 for more information and a 
 
 No pets please

Ask about our rent special! 
 
Visit our new website for photos and to download an application: www.philmoore.co
    "
$840,/ 1br - 761ft2 - ,WE CAN'T WAIT TO SEE YOU! SUNNY HILLS APARTMENTS!,"
        
            QR Code Link to This Post
            
        
WE CAN'T WAIT TO SEE YOU !

HABLAMOS ESPAÑOL !
HABLANOS EL DIA DE HOY  show contact info


LOVE WHERE YOU LIVE! WE HAVE IT ALL! HUGE SAVINGS ON YOUR RENT!
LOCATIONS, COMMUNITY, AND QUALITY LIVING STARTS HERE!!

-Immediate credit approval.
-Pet friendly community with swimming pools.


NORTH KANSAS CITY APARTMENTS !

Amenities:
• 24 Hour Emergency Maintenance
• Pets Welcome
• Immediate Application Approval
• Fireplace in Select Units
• Close to the Highway, & Restaurants

WE CAN'T WAIT TO SEE YOU!

SUNNY HILLS
FRENCH QUARTERS
THE OLIVER

SPANISH EIGHT
PARK
THE DUPLEXES

CANTERBURY
EMBASSY
STUDIO NINE

WE CAN'T WAIT TO SEE YOU!

North Kansas City Rental Center
1619 Orleans Circle
North Kansas City, MO 64116
Call  show contact info


Ask for Rossi
    "
$950,/ 2br - 950ft2 - ,WELCOME HOME! NORTH KANSAS CITY APARTMENTS!!!!,"
        
            QR Code Link to This Post
            
        
WE CAN'T WAIT TO SEE YOU !

HABLAMOS ESPAÑOL !
HABLANOS EL DIA DE HOY  show contact info


LOVE WHERE YOU LIVE! WE HAVE IT ALL! HUGE SAVINGS ON YOUR RENT!
LOCATIONS, COMMUNITY, AND QUALITY LIVING STARTS HERE!!

-Immediate credit approval.
-Pet friendly community with swimming pools.


NORTH KANSAS CITY APARTMENTS !

Amenities:
• 24 Hour Emergency Maintenance
• Pets Welcome
• Immediate Application Approval
• Fireplace in Select Units
• Close to the Highway, & Restaurants

WE CAN'T WAIT TO SEE YOU!

SUNNY HILLS
FRENCH QUARTERS
THE OLIVER

SPANISH EIGHT
PARK
THE DUPLEXES

CANTERBURY
EMBASSY
STUDIO NINE

WE CAN'T WAIT TO SEE YOU!

North Kansas City Rental Center
1619 Orleans Circle
North Kansas City, MO 64116
Call  show contact info


Ask for Rossi
    "
$920,/ 515ft2 - ,Your Dream Home Awaits!,"
        
            QR Code Link to This Post
            
        
Join us at The Mill, Benson’s newest oasis in urban living. Your home at The Mill will be as unique as you are. Our well-designed studio, one, and two-bedroom apartment homes offer open concept floor plans and amazing top-of-the-line amenities. Located right in the heart of Benson. Come experience Benson’s eclectic energy at The Mill.


*Furnished units available at an additional cost through Cort Furniture*

Visit our website at www.bensonmillapts.com or call us today  show contact info

Benson Mill Apartments
6152 Military Ave

Professionally Managed by The Lund Company

Disclaimer: Applicant(s) credit/criminal backgrounds go through a screening process; must also income qualify. Specials and pricing subject to change. Not section 8 approved.
    "
"$1,538",/ 2br - 1208ft2 - ,Free Starbucks Every Morning!!!!!,"
        
            QR Code Link to This Post
            
        
Let me tell you a little bit about Lux 96! We are a newer construction located on 96th and W 6th street in the heart of Papillion. With spacious one and two bedroom apartment homes and high-end finishes you will finally feel like you are home! Every apartment comes with a full size washer and dryer, ample storage with walk in closets, as well as all major stainless steel kitchen appliances such as a refrigerator, stove, dishwasher, and microwave. All kitchens come with beautiful granite counter tops. We have plank wood flooring and carpet throughout the apartments along with a beautiful tile in the bathrooms. Every apartment has high ceiling as well as huge windows to let in natural lighting. All apartments are cable ready and come equipped with Cox high speed internet that is only $40 for 150 megs! Every apartment will have a pre-installed router. We also provide Cox homelife for just $11 a month. With Cox homelife you get an indoor HD camera, a smartlife hub/ tablet, 2 door chimes, 1 smart light bulb, and a pre-installed smart thermostat. All yours to keep at move-out apart from the thermostat.

Enjoy Your Community Amenities:
*Attached Garages
*Instant Access to Cox Gigablast High Speed Internet
*Luxury Clubhouse
*Off Street Parking
*On-Site Maintenance
*On-Site Management
*Resort Style Heated Pool
*Upscale 24 Hour Fitness Center
*Yoga Studio
*Theater 
*Golf Simulator
*Workspace
*Business Conference Room 

Arrive Home To:
*Air Conditioner
*Cable Ready
*Carpeting
*Dishwasher
*Disposal
*Large Closets
*Microwave
*Patio/Balcony
*Refrigerator
*Beautiful Views
*Full Size Washer/Dryer
*Wheelchair Access
*Window Coverings
*Pet Friendly

Stay up to date on construction and leasing! Like us on Facebook!
https://www.facebook.com/lux96apartments/
For more information, visit us online @ Lux96apartments.com
    "
$950,/ 2br - 950ft2 - ,HERMOSA COMUNIDAD VISITANOS EL DIA DE HOY!!!!,"
        
            QR Code Link to This Post
            
        
WE CAN'T WAIT TO SEE YOU !

HABLAMOS ESPAÑOL !
HABLANOS EL DIA DE HOY  show contact info


LOVE WHERE YOU LIVE! WE HAVE IT ALL! HUGE SAVINGS ON YOUR RENT!
LOCATIONS, COMMUNITY, AND QUALITY LIVING STARTS HERE!!

-Immediate credit approval.
-Pet friendly community with swimming pools.


NORTH KANSAS CITY APARTMENTS !

Amenities:
• 24 Hour Emergency Maintenance
• Pets Welcome
• Immediate Application Approval
• Fireplace in Select Units
• Close to the Highway, & Restaurants

WE CAN'T WAIT TO SEE YOU!

SUNNY HILLS
FRENCH QUARTERS
THE OLIVER

SPANISH EIGHT
PARK
THE DUPLEXES

CANTERBURY
EMBASSY
STUDIO NINE

WE CAN'T WAIT TO SEE YOU!

North Kansas City Rental Center
1619 Orleans Circle
North Kansas City, MO 64116
Call  show contact info


Ask for Rossi
    "
