Text,Text1,Text2,Text3
"$3,135",/ 2br - ,"Awesome 2 Bed in Lakeview-w/d in unit, hw floors, ss appliances","
        
            QR Code Link to This Post
            
        
Interested in this property?

Click on: Reply to this listing for more information


Velocity Apartment Group

312-253-7403
*****For faster response from one of our Agents, please provide your cell phone number, move date and email address when inquiring.  Thank you.

Availability and pricing may change at any time without notice. Ads subject to errors and omissions. Please contact agent for additional questions and information.


Interested in this property? Click REPLY above and email us
    "
$945,/ 2br - ,"- 10495 Montgomery Rd, +*CuTE 2BR 2Ba COMING AvA NOW!!","
        
            QR Code Link to This Post
            
        
All of our units are 2 bedroom 2 bathroom with 2 private entries. Each shared LARGE bedroom suite has a shared bathroom and shared entry to the apartment. These LARGE bedroom suites are so big you can share with your friend creating 2 semi-private spaces. These gorgeous luxury suites start at $940- with a flat rate utility of Great for you.


Each unit includes: Washer & Dryer, Dish Washer, Stainless Steel Appliances, Air Conditioning.

Utilities Include: Wifi, Cable, Electric, Gas, Water, Landscaping, Admin Fees, On-Site & 24hr emergency maintenance and security. Sun deck & gaming area.
    "
$895,/ 3br - ,3+ bed home $895 Down take over payments- $895 month,"
        
            QR Code Link to This Post
            
        
You may need to lease the home until you can purchase. 

Owners would prefer to sell, but are not opposed to doing a lease purchase. 

We start the home search process and you're on the way to becoming a new homeowner!!!


Put the Power of RE/MAX behind you!! Work with a licensed professional!!!
PLEASE CALL MY CELL
Jon Buckingham, REALTOR
RE/MAX Premiere Realty
CELL  show contact info
 or  show contact info

9200 Watson Rd. Suite 100
St. Louis MO 63126
    "
"$1,600",/ 4br - 3600ft2 - ,Large LAKE HOUSE With POOL,"
        
            QR Code Link to This Post
            
        
Large lake home with above ground pool for rent in Havana IL. Backyard is completely private in the summer and has amazing lake views and sunsets over the lake from backyard, living areas and master bedroom. Home is about 45 mins from Peoria and 45 mins from Springfield in safe small town and ideally located on dead end street. We are having two bedrooms enclosed downstairs so will be four bedroom, two bath.  Has private sand beach on the lake. Has multiple large living areas and large dining room. New slate fridge and range.  Oversized detached two car garage. Basketball court in front yard.   Home is ideal for bird enthusiaists as it is located between two national wildlife refuges and is on direct migratory path for many species as well as home to eagles.  Applicants must pass background check, credit check, income verification and landlord reference.  Absoloutly no pets and no air bnbs. Application is $50 per person over 18 with Landlord Tenant Services. Must be able to maintain above ground pool in summer.
    "
"$1,170",/ 1br - 647ft2 - ,Unique 1.1- Loft-Updated Bathroom and Private Entrance! New Flooring!,"
        
            QR Code Link to This Post
            
        

At TGM Avalon Lake, we offer unique and spacious 1,2-bedroom loft apartments. We have the best location on the North-East side of Indianapolis easy access to I-465 & I-69 HW.

Whether your lifestyle requires easy access to the city or the ability to relax in a private haven of your own. Not only will you find a home that suits your needs, you'll also get a friendly environment for your pets. Most of our properties include bark parks, treats in the clubhouse, special events, and pet waste stations throughout the community.

The Chriscraft-Loft
Price: $1,170
SQFT: 647
Beds: 1
Bath: 1
 
Apartment Features
•	First Floor Private Entrance
•	Huge Loft Bedroom
•	All Black Appliances
•	Microwave
•	Upgrade Granite Inspired Counter Tops
•	Contemporary Kitchen & Bathroom Cabinets
•	Great Closet Space
•	Modern Brushed Nickel Fixtures
•	Mailbox Beside Front Door

Community Amenities
•	Pet Friendly
•	BBQ/Picnic Areas
•	On-site Laundry Facilities
•	Stocked Lake
•	Fitness Center
•	Playground
•	Sparkling Pool 
•	Pergola & Gas Grill
•	Tennis Court
•	Washington School District: 
Allisonville Elementary School
Eastwood Middle School 
North Central High School

If you desire to rent an apartment in Indianapolis, you won’t experience better living – welcome to TGM Avalon Lake Apartments! 

Tours are currently by appointment only contact us at  show contact info
.

Visit our website at: www.TGMAvalonLake.com for the 3D Tour.
    "
$750,/ 2br - ,Large 2 bedrooms with walk-in closets and 2 FULL bathrooms,"
        
            QR Code Link to This Post
            
        
This townhouse features 2 large bedrooms with walk-in closets and 2 FULL bathrooms. One of the bedrooms is downstairs and has its own full bathroom making it a great area for in-laws. There are hardwood floors in the downstairs family room and a large loft upstairs for additional entertaining. The townhouse has a 1-car garage making it great for a small family. The neighborhood offers two swimming pools and a playground for young children. There is an option to have your laundry room upstairs for a full size washer and dryer, or downstairs if you have a stackable washer and dryer. House has been freshly painted and is waiting for a great mature tenant. Renter is responsible for gas, electric, cable, and internet. Water and HOA dues are included with rent payment. No smoking is permitted in townhouse. No pets are permitted.
.
.
.
.
.
.
.

.
.
.
.
.
.


.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.




♦️ $0 Application Fee!
♦️ 550+ credit score (soft-pull initially)
♦️ $2500 per month in gross income (can be combined)
♦️ No bankruptcies or evictions in the past year
♦️ Only a 1-2% down payment is needed
♦️ Close in as little as 15 days
♦️ Pet Friendly

📱 Schedule a call at https://calendly.com/ajcorrea/divvy-program-call
👉 Or apply directly to https://www.divvyhomes.com/a/agentandresjcorrea
🌐 Check me on the web: https://www.andresjcorrea.com
📹 Learn more here: https://www.youtube.com/watch?v=2iB8AI1DihE&t=25s


Additionally, This amazing program helps you save because 25% of the Rent goes towards a down payment!! If this isn't the home you'd like you can pick almost any home for sale.

♦️ Andres J Correa
♦️ Realtor @ BHGRE Metro Brokers
♦️
♦️ https://www.andresjcorrea.com

Also, know that we do not show properties unless you are fully qualified and do not acceptuchers.
    "
"$2,070",/ 1br - ,Great South Loop Hi Rise 1bed with w/d in unit & huge private balcony,"
        
            QR Code Link to This Post
            
        
Interested in this property?

Click on: Reply to this listing for more information

Velocity Apartment Group  

312-253-7403
*****For faster response from one of our Agents, please provide your cell phone number, move date and email address when inquiring.  Thank you.

Availability and pricing may change at any time without notice. Ads subject to errors and omissions. Please contact agent for additional questions and information.
Interested in this property? Click REPLY above and email us

    "
"$1,355",/ 2br - 1090ft2 - ,Fabulous 2br 1.5ba - Full size W/D/Private Patio- New Flooring!,"
        
            QR Code Link to This Post
            
        

At TGM Avalon Lake, we offer unique and spacious 2 & 3-bedroom townhome apartment homes. We have the best location on the North-East side of Indianapolis easy access to I-465 & I-69 HW.
  
We provide more than just a roof over your head. We provide a true community setting, unmatched customer service, and a variety of amenities to enhance every lifestyle-all at an exceptional value. 
 
The Odyssey Townhome
Price: $1,355
SQFT: 1,090
Beds: 2
Bath: 1.5
 
Townhome Apartment Features	
•	First Floor Private Entrance
•	Huge Townhome Bedrooms
•	All Black Appliances
•	Upgrade Granite Inspired Counter Tops
•	Microwave
•	Contemporary Kitchen & Bathroom Cabinets
•	Full Size Washer & Dryer
•	Fence Private Patio with Storage
•	Modern Brushed Nickel Fixtures
•	Mailbox Beside Front Door


Community Amenities
•	Pet Friendly
•	BBQ/Picnic Areas
•	On-site Laundry Facilities
•	Stocked Lake
•	Playground
•	Sparkling Pool 
•	Pergola & Gas Grill
•	Tennis Court
•	Washington School District: 
Allisonville Elementary School
Eastwood Middle School 
North Central High School

If you desire to rent an apartment in Indianapolis, you won’t experience better living – welcome to TGM Avalon Lake Apartments! 

Tours are currently by appointment only contact us at  show contact info
.

For more information visit our website at www.TGMAvalonLake.com.
    "
"$1,355",/ 2br - 1108ft2 - ,Spacious 2br 1.5ba Loft- Stack W/D- New Flooring!,"
        
            QR Code Link to This Post
            
        

At TGM Avalon Lake, we offer unique and spacious 1,2-bedroom loft apartment homes. We have the best location on the North-East side of Indianapolis easy access to I-465 & I-69 HW.
  
Our distinct location in the Indianapolis neighborhood of Castleton lets you enjoy the quaint feel and old-fashioned charm of a smaller community, as well as all the fun and excitement of the city. Stroll to nearby shops and restaurants, visit White River State Park, or take advantage of the short drive to bustling downtown Indy Circle Center.

The Caravelle Loft
Price: $1,355
SQFT: 1,108
Beds: 2
Bath: 1.5
 
Apartment Features
•	First Floor Private Entrance
•	Huge Loft & Bedrooms
•	All Black Appliances
•	Microwave
•	Upgrade Granite Inspired Counter Tops
•	Contemporary Kitchen & Bathroom Cabinets
•	Great Closet Space
•	Modern Brushed Nickel Fixtures
•	Mailbox Beside Front Door


Community Amenities
•	Pet Friendly
•	BBQ/Picnic Areas
•	On-site Laundry Facilities
•	Stocked Lake
•	Playground
•	Sparkling Pool 
•	Pergola & Gas Grill
•	Tennis Court
•	Washington School District: 
Allisonville Elementary School
Eastwood Middle School 
North Central High School

If you desire to rent an apartment in Indianapolis, you won’t experience better living – welcome to TGM Avalon Lake Apartments! 

Tours are currently by appointment only contact us at  show contact info
.

For more information visit our website at www.TGMAvalonLake.com.
    "
$891,/ 1br - 852ft2 - ,"GOTech Business Center, Resident Event Lounge, Four Swimming Pools","
        
            QR Code Link to This Post
            
        
Experience luxury apartment living and first-rate convenience! Canterbury Green Apartments is conveniently located on the northeast side of Fort Wayne, Indiana, minutes away from Purdue University and Fort Wayne International Airport. All of our spacious homes are fully equipped with a washer and dryer, a private patio or balcony, and an abundance of closet space. Many of our homes feature cozy fireplaces and custom finishes such as built-in bookcases.

Property Amenities: GOFetch Off-Leash Dog ParkThree Tennis CourtsState-of-the-Art GOFit Wellness ClubGOTech Business CenterGame Room with Billiard TablesGuest Suites AvailableOnsite Bar & GrillResident Event Lounge250+ Beautifully Landscaped AcresFour Swimming PoolsOnsite Golf CourseRacquetball Court & Sports Court

Call Us Today!  show contact info


For more information, visit us at: https://livegoldoller.com/so5glj7b/canterbury-green

*Pricing and availability are subject to change daily. Photos may not be of your exact home. Please contact us today for the most up to date information! Professionally managed by GoldOller Real Estate Investments, a provider of Fair Housing and Equal Opportunity.
    "
"$1,785",/ 2br - 912ft2 - ,"Extensive Conservation Preserve, Gas fireplace option","
        
            QR Code Link to This Post
            
        
21805 Foxhaven Run, Waukesha, WI 53186Amidst forty acres of woodlands in the prestigious Town of Brookfield, Foxhaven has successfully woven together a neighborhood at one with the land.,Your residence is eloquently appointed and provides optimum privacy and convenience.  Two bedroom floor plans offer options such as cathedral ceilings, fireplaces, dens, and lofts.  Your entrance is private, as is your patio or balcony and garage/storage area.,Inside you will find the convenience of a complete appliance package including washer/dryer, central air conditioning and high efficiency furnaces.  Outside, manicured lawns and lush landscaping are attended to for you, so that you can enjoy the best life has to offer.,Our location is superb!  Foxhaven, though nestled in the Town of Brookfield, boasts the convenience of being just minutes from Waukesha and Milwaukee.  Some of the area's best restaurants, theaters, shopping, and health clubs are within a mile of Foxhaven.Apartment Features:2 bedroom, some with den and upper level loft floor plansGas fireplace optionLiving areas from 912 to 1,274 square feetEnclosed 1 car garage with additional surface parkingCondo-style private entryMaster suite with full bathQuality, quiet, energy-efficient constructionCommunity Features:Extensive Conservation PreserveSpringdale and Watertown Road conveniencePet friendly - no weight limit, doggie stationsWaukesha School District: Hillcrest Elementary, Horning Middle, Waukesha North HighCall:  show contact info
For more information, visit us at: https://livewimmer.com/xwqem57x/foxhaven*Pricing and availability are subject to change daily. Photos may not be of the exact advertised unit. Contact us today for the most up-to-date information!
    "
"$1,150",/ 2br - ,"Waukesha Townhouse (2016 Madera Street, Waukesha)","
        
            QR Code Link to This Post
            
        
Well maintained townhouse with 2 bedrooms upstairs and a full bath and living room, dining room kitchen and 1/2 bath on the 1st floor. Refrigerator, and oven included. Private basement with electric and gas hook ups. Nice yard with patio. 1.5 car garage, private entrance, 1100+ sq ft, and central air. No dogs. Rent is $1150. Available November 15th. To schedule a appointment please call  show contact info

    "
"$1,859",/ 3br - 1323ft2 - ,"Ample parking, 24-hour fitness center, Ceiling fan","
        
            QR Code Link to This Post
            
        
YES, WE ARE OPEN! CALL NOW TO SCHEDULE AN IN-PERSON TOUR! OR LET US SHOW YOU THROUGH FACETIME!Discover a unique and beautifully remodeled pet-friendly apartment community nestled in the heart of West County St. Louis. Fieldpointe of St. Louis is conveniently located close to shops, restaurants, entertainment, and Creve Coeur. Located at the intersection of I-270 and I-364 makes commuting to other areas of St. Louis a breeze. Featuring one- and two-bedroom apartments as well as two- and three-bedroom townhomes, our community provides variety to fit your needs perfectly. Every floor plan offers unique features and spacious living areas including in-unit washer/dryer, stainless steel appliances and high-end kitchen stone counters.       Enjoy all the amenities that our apartments in St. Louis have to offer including a 24-hour fitness center, sparkling pool, a dog park for your furry friends and more. Call today and schedule a tour to see what your experience at Fieldpointe of St. Louis will be like! Amenities Include:Vertical blinds on all windowsClubhouse with WiFi and multiple televisionsAdditional StorageStainless Steel AppliancesCoffee Bar24-hour fitness centerCentral Heating and Air ConditioningOversized patios with privacy fencePlank Wood FlooringWasher/DryerCeiling fanTop floors with vaulted ceilingsCall:  show contact info
For more information, visit us at: https://livewithjrk.com/fabc5rib/FieldpointeStLouis
    "
$600,/ 550ft2 - ,Eastside Studio w/Heat & Air,"
        
            QR Code Link to This Post
            
        
Studio with heat provided and thru the wall A/C. Hardwood floors with full time professional management and on call maintenance. Laundry facilities and extra storage area on site. Call Leeann @  show contact info
 for more info or an appt.
    "
"$1,200",/ 2br - 1000ft2 - ,Eastside Townhouse - 2 Bedrooms,"
        
            QR Code Link to This Post
            
        
4 - unit turn of the century townhouse apt - private basement with washer /dryer provided off street parking available 2 - bedrooms tenant pays heat and electric - must see call Leeann  show contact info

    "
$750,/ 3br - ,"+++Come see this meticulously maintained 3 BR, 2 Bath home///","
        
            QR Code Link to This Post
            
        
W/loft in desirable Saddlebrook Golf Course Community. This move-in ready home features a 3 season sun room, family room, formal living & dining room. Additional features include vaulted ceilings w/plant shelves, kitchen w/breakfast bar, pantry & wood burning fireplace in family room, master bedroom has garden tub w/separate shower & double vanity.
@For More Info Call Or Text Me:-  show contact info





.
.
.
.
.
.
.

.
.
.
.
.
.


.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.


Looking for a great extended stay apartment in Tallahassee?

Low Weekly & Monthly Rates
FREE Utilities
Free Premium Cable TV
Call Now:
Additional Information:
www.siegelselect.com
Apartment Home Features
-Guest Laundromat on Site
-Siegel Rewards Program
-Free Parking
-Fully Furnished
-Free Premium Cable TV
-Special Corporate and Group Rate Housing
-Low weekly, Bi-weekly, & Monthly Payment Options
-Handicapped Accessible Apartments
-Free Utilities
-Nearby Restaurants, Shopping, Entertainment and More
-No Long-Term Lease Required
-Flat Screen TVs

Free Siegel Reward Program
Earn points every time you pay your rent or refer a friend. Use your points to treat yourself to free rent, food, movies, gift cards, and much more!

Managed by The Siegel Group
Equal Housing Opportunity
Pricing may include current special and is subject to change without notice.

♦️ $0 Application Fee!
♦️ 550+ credit score (soft-pull initially)
♦️ $2500 per month in gross income (can be combined)
♦️ No bankruptcies or evictions in the past year
♦️ Only a 1-2% down payment is needed
♦️ Close in as little as 15 days
♦️ Pet Friendly

📱 Schedule a call at https://calendly.com/ajcorrea/divvy-program-call
👉 Or apply directly to https://www.divvyhomes.com/a/agentandresjcorrea
🌐 Check me on the web: https://www.andresjcorrea.com
📹 Learn more here: https://www.youtube.com/watch?v=2iB8AI1DihE&t=25s


Additionally, This amazing program helps you save because 25% of the Rent goes towards a down payment!! If this isn't the home you'd like you can pick almost any home for sale.

♦️ Andres J Correa
♦️ Realtor @ BHGRE Metro Brokers
♦️
♦️ https://www.andresjcorrea.com

Also, know that we do not show properties unless you are fully qualified and do not acceptuchers.
    "
$750,/ 3br - ,"+++Come see this meticulously maintained 3 BR, 2 Bath home///","
        
            QR Code Link to This Post
            
        
W/loft in desirable Saddlebrook Golf Course Community. This move-in ready home features a 3 season sun room, family room, formal living & dining room. Additional features include vaulted ceilings w/plant shelves, kitchen w/breakfast bar, pantry & wood burning fireplace in family room, master bedroom has garden tub w/separate shower & double vanity.
@For More Info Call Or Text Me:-  show contact info





.
.
.
.
.
.
.

.
.
.
.
.
.


.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.


Looking for a great extended stay apartment in Tallahassee?

Low Weekly & Monthly Rates
FREE Utilities
Free Premium Cable TV
Call Now:
Additional Information:
www.siegelselect.com
Apartment Home Features
-Guest Laundromat on Site
-Siegel Rewards Program
-Free Parking
-Fully Furnished
-Free Premium Cable TV
-Special Corporate and Group Rate Housing
-Low weekly, Bi-weekly, & Monthly Payment Options
-Handicapped Accessible Apartments
-Free Utilities
-Nearby Restaurants, Shopping, Entertainment and More
-No Long-Term Lease Required
-Flat Screen TVs

Free Siegel Reward Program
Earn points every time you pay your rent or refer a friend. Use your points to treat yourself to free rent, food, movies, gift cards, and much more!

Managed by The Siegel Group
Equal Housing Opportunity
Pricing may include current special and is subject to change without notice.

♦️ $0 Application Fee!
♦️ 550+ credit score (soft-pull initially)
♦️ $2500 per month in gross income (can be combined)
♦️ No bankruptcies or evictions in the past year
♦️ Only a 1-2% down payment is needed
♦️ Close in as little as 15 days
♦️ Pet Friendly

📱 Schedule a call at https://calendly.com/ajcorrea/divvy-program-call
👉 Or apply directly to https://www.divvyhomes.com/a/agentandresjcorrea
🌐 Check me on the web: https://www.andresjcorrea.com
📹 Learn more here: https://www.youtube.com/watch?v=2iB8AI1DihE&t=25s


Additionally, This amazing program helps you save because 25% of the Rent goes towards a down payment!! If this isn't the home you'd like you can pick almost any home for sale.

♦️ Andres J Correa
♦️ Realtor @ BHGRE Metro Brokers
♦️
♦️ https://www.andresjcorrea.com

Also, know that we do not show properties unless you are fully qualified and do not acceptuchers.
    "
$550,/ 200ft2 - ,Eastside Studio W/ All Utilities Provided,"
        
            QR Code Link to This Post
            
        
Call Leeann @  show contact info
 for a phone interview to see this bargain Apt. Heat, hot water, gas, electric - all included with this rent. Quiet building perfect for a student, single etc looking for clean, secure housing! Professional management with on-site maintenance staff. Laundry facilities and extra storage lockers on-site!
    "
$610,/ 275ft2 - ,Sunny Eastside Studio w/ALL utilities included,"
        
            QR Code Link to This Post
            
        
This beautiful, historic building is fortified with solid masonry floors and walls, making peace and privacy a pleasure. Perfect for student or single, looking for quiet living. All utilities: heat, gas, hot water, and electric are included in your rent! Professional management with full time maintainence staff on-call. Laundry facilities and extra storage on site. Come live with us at one of the Eastside's best rental bargains! For more information and to schedule a showing, call Leeann @  show contact info

    "
