Text,Text1,Text2,Text3
"$2,500",/ 3br - 2000ft2 - ,"Spacious, charming, fully furnished 4BR, top schools, private yard","
        
            QR Code Link to This Post
            
        
Lovely Okemos furnished home for rent. Available November 20, 2022- April 31, 2023(dates somewhat flexible)
2000 plus square feet with three-four bedrooms, two bathrooms, one office and a partially finished basement. Newly renovated four seasons room with new carpet, kitchen and living room with open floor plan, cathedral ceilings with sky views. Well-equipped kitchen with stocked pantry, kitchenware, new gas cook-top stove with griddle, new microwave, separate large oven. 

First floor laundry room equipped with front load washer and dryer. Big screen 4K TV- 65 inch. Heated floors, new furnace, air conditioning, very well insulated. Wood-burning fireplace,
Two outdoor recumbent trikes available

Two-car garage, parking for three cars in driveway in very quiet, welcoming neighborhood- 3/4 acre of beautifully landscaped yard with flowers, ornamental grasses, evergreens, perennials. Large deck with bench seating and Weber charcoal grill provided.

Outdoor fire pit, paved basketball court. Three of the four perimeters are heavily wooded providing a sense of privacy and beauty as if you are ""up north"" in your own backyard, yet you are only 5 minutes from I-96, Jackson National, MSU (20 minutes by bike), the Meridian Mall, Meijer's, Home Depot, Post Office, Dusty's, Tannin, Maru, etc... 

Very special feature: 5 private entrances with 3 separate seating areas - and all of the flowers in the pictures are from our gardens! 

$2,500 per month plus utilities. First and last month's rent plus $2,500 damage deposit.
    "
"$2,850",/ 4br - 3000ft2 - ,Brand new 4 bed 3 bathroom home for rent in Brantford ON,"
        
            QR Code Link to This Post
            
        
Brand new 3000 sq ft 4 bed 3 bath home for rent. Spacious floor plan with separate living and dining . Steps away from all amenities. Also steps away from public, catholic and highschools.
    "
"$2,534",/ 2br - 1450ft2 - ,DOWNTOWN 2BR Penthouse Suite AT 1717!,"
        
            QR Code Link to This Post
            
        
This 21st floor Penthouse suite has beautiful city views.  Our Penthouse suites have electric fireplaces, unique floorplans and extra storage.

Energy Star Stainless Appliances, Granite counters, LED lighting and In-Suite Washer and Dryer complete your new luxury home.

Our central location in Downtown Cleveland puts you close to everything. Walking distance to all professional sports, theater and entertainment options. Heinen’s is just 2 blocks away.

Amenities include:
24 Hour Security
Resident Controlled Access Entry
Package Receiving Service
Business Center with Conference Room Access
Community Room
Electric Car Charging Stations in our attached parking garage
Onsite Maintenance and emergency on-call maintenance
24 Hour Fitness Center
Convenient Al's Deli (Breakfast and Lunch)

Please contact us for an appointment or virtual tour at  show contact info

Leasing Office is open:
M, W, F 9am -5:30pm
T, Th 9am -6pm
Sat 10am -3:30pm
Pictures are our model suite with some similarities to the suites available.

**We do not allow AirBNB, Vrbo or any type of short-term rentals or subleasing**
    "
"$3,200",/ 3br - 1750ft2 - ,Stunning Adorable Fully Furnished Home! Walk Downtown!,"
        
            QR Code Link to This Post
            
        
ONLY AVAILABLE JANUARY 1, 2023 THROUGH EARLY SUMMER 2023. Dates semi-negotiable. 

Stroll downtown from this beautiful, fully furnished home nestled in Ann Arbor's coveted Old West Side! Enjoy this centrally located 3 bedroom, 1.5 bath house, situated near beautiful parks, walkable to downtown Ann Arbor, and an easy commute to the University of Michigan and UM Hospitals. Kitchen is freshly remodeled, with granite countertops and stainless steel appliances. Located on an adorable tree lined street, the home has beautiful hardwood floor, wood trim, and historic touches throughout.

The remodeled attic can serve as an extra bedroom or home office.

Has several kid-friendly amenities, such as an indoor play room with a 7-foot trampoline, and a backyard clubhouse with swing and slide.

Other amenities: central AC, washer/dryer, internet, Roku TV, piano, smokeless firepit, outdoor gas grill and patio table, garage storage for bikes or compact car.

Snow removal and lawn care included. Tenant pays utilities.
    "
"$3,000",/ 3br - 2156ft2 - ,Cadillac $3000 Per Month 2156sqft 21st floor,"
        
            QR Code Link to This Post
            
        
Click link below to see video

https://youtu.be/vhyY9bgYaE4

Nestled next to lushly landscaped Lafayette Park and located within walking distance of Greek Town and the Downtown Business District, Lafayette Towers Apartments is the essence of premier downtown-living. Our historic 22-story towers offer spacious apartment homes with captivating views of the Detroit skyline as well as the Detroit riverfront.

This metropolitan hideaway, located just a stone's throw away from where the Detroit River meets the Canadian border, offers several amenities and is steps away from Downtown Detroit's most popular attractions.

Below are just some of the highlights we offer:

Lafayette Towers provides 24 HOUR SECURITY and access to our 8ft OLYMPIC-SIZE HEATED POOL atop our beautiful rooftop deck.

The apartments have wall to wall windows that create breathtaking views of Detroit (every view at Lafayette Towers is a great view!)

Complimentary Wireless Internet
24-hour Fitness Center
24-hour Laundry Facility
On-Site Dry Cleaning
Bicycle and Resident Storage

Secured Building Entry

Close to Major Freeways
Parking Garage

Rental rates include ALL utilities except electricity!
    "
"$3,000",/ 3br - 2156ft2 - ,Cadillac $3000 Per Month 2156sqft 21st floor,"
        
            QR Code Link to This Post
            
        
Nestled next to lushly landscaped Lafayette Park and located within walking distance of Greek Town and the Downtown Business District, Lafayette Towers Apartments is the essence of premier downtown-living. Our historic 22-story towers offer spacious apartment homes with captivating views of the Detroit skyline as well as the Detroit riverfront.

This metropolitan hideaway, located just a stone's throw away from where the Detroit River meets the Canadian border, offers several amenities and is steps away from Downtown Detroit's most popular attractions.

Below are just some of the highlights we offer:

Lafayette Towers provides 24 HOUR SECURITY and access to our 8ft OLYMPIC-SIZE HEATED POOL atop our beautiful rooftop deck.

The apartments have wall to wall windows that create breathtaking views of Detroit (every view at Lafayette Towers is a great view!)

Complimentary Wireless Internet
24-hour Fitness Center
24-hour Laundry Facility
On-Site Dry Cleaning
Bicycle and Resident Storage

Secured Building Entry

Close to Major Freeways
Parking Garage

Rental rates include ALL utilities except electricity!
    "
"$2,550",/ 6br - ,"1st & 2nd floors 6 bedroom , 3 bathroom ,One year minimum lease,!!","
        
            QR Code Link to This Post
            
        
The parish house is for business lease only, one year minimum lease. This is not for residential leasing. This is a very large property that will suit most of your needs. You would have access to the first and second floors and the basement. There is a very large room that would make a good reception area, full kitchen and bathroom on the first and 2nd floors. The first floor also has 3 sperate rooms that can be use as offices.Employees will have access to the church parking lot in the back. La casa parroquial es solo para arrendamiento comercial, arrendamiento mínimo de un año. Esto no es para arrendamiento residencial. Esta es una propiedad muy grande que se adaptará a la mayoría de sus necesidades. Tendrías acceso al primer y segundo piso y al sótano. Hay una habitación muy grande que sería una buena área de recepción, cocina completa y baño en el primer y segundo piso. El primer piso también tiene 3 cuartos separados que se pueden usar como oficinas. Los empleados tendrán acceso al estacionamiento de la iglesia en la parte de atrás.
    "
"$2,650",/ 4br - 2130ft2 - ,LEASE OPTION Custom Built 4 Bed 2.5 Bath,"
        
            QR Code Link to This Post
            
        
Executive, wooded 1 acre, view patio, finished basement. All expected immenities. Lease option possible.
    "
"$2,900",/ 3br - 2800ft2 - ,Beautiful Home in Lake Orion,"
        
            QR Code Link to This Post
            
        
95 Eagle Ridge Rd  Lake Orion, MI  48309$2900.00 / Month---------------------------Interested in this property?Reply to this listing for more information.---------------------------Property Details:3 BEDROOMS | 2.5 BATHROOMSGreat Location! Beautiful home for lease in Lake Orion, backing up to a large nature preserve.  This home boasts an open floor plan, oak flooring, cathedral ceilings in living room, kitchen and eating areas. Master Suite with custom walk in closet.  Situated next to Bald Mountain State Rec Area and its great beach, hiking/mountain bike trails, picnic and park areas!
Approx. 2,800 Sq. Ft. of Living Space (Ranch w/ walkout)
3 Bedrooms , 2.5 baths 
Natural Gas Fireplace, Stove 
Attached Garage 
Large Walk-out lower level
Cedar Deck and brick paver patio in the backyard 
Central A/C and 6-zone sprinkler system 
Appliances included 
Home Office with French Doors
Bonus room for fitness or children's play 
Sorry no pets, and no smoking.  
Online Application and screening report, employment income verification, 1.5 Mo Security Deposit, $450 Non-Refundable cleaning fee.
For additional details, please reply to this post, or visit us on zillow
Terms -  1 Year, assoc. fees.  
Tenant pays utilities.***No Pets Allowed***Property Type: Single FamilyLease Terms:$2900.00/Month$4350.00 DepositLease Length: Contact For DetailsAvailable:09/15/2022Unit Amenities:Dishwasher Dryer Garbage Disposal Oven Refrigerator WasherBuilding Amenities:Cable Ready Fireplace Garage Near Parks On Site Laundry Vaulted Ceiling Wired For Internet---------------------------Interested in this property?Reply to this listing for more information.
    "
"$2,695",/ 2br - 1448ft2 - ,"The Beeker: 2 BD/2 BA w/ Washer/Dryer In Unit, Parking & Storage","
        
            QR Code Link to This Post
            
        
Pay no rent until December 1st!!!!!

The Beeker

Located in the Short North on 5th Ave, The Beeker offers studios, one, two, and three bedroom apartments. The Beeker boasts 89 luxury apartments, a secure parking garage, and a cozy restaurant space in the heart of Italian Village in the Short North. All apartments include high-end finishes such as hardwood floors, stainless steel appliances, in-unit laundry, granite counter tops, and so much more.

The Beeker has ample entertaining space on our rooftop deck with built in grills, fire pits, and comfortable seating–all with amazing views in sight. The rooftop deck features indoor/outdoor space with garage doors to open for those days with nice weather!

This five-story stunner on 5th Ave is just around the corner from all Columbus has to offer in the Short North including restaurants, bars, shopping, and galleries. Conveniently located between OSU Campus and Downtown Columbus, there is easy access to all major highways and interstates opening up all of this wonderful city to explore.
    "
"$2,500",/ 4br - 3500ft2 - ,4 bedroom house with garden,"
        
            QR Code Link to This Post
            
        
beautiful home. 1 1/2 year lease
    "
"$2,500",/ 4br - ,Four bedrooms colonial house for rent or sale,"
        
            QR Code Link to This Post
            
        
Four bedrooms on the second floor, first floor has nice kitchen, dining room, living room, family room and a good sized study room. Partly finished basement. House located in a nice and quiet neighborhood close to schools in West Bloomfield, Michigan. Has a two car attached garage. Good to raise a family.
    "
"$3,200",/ 4br - ,Beautifully remodeled Royal Oak Home For Rent,"
        
            QR Code Link to This Post
            
        
1528 Amelia Ave  Royal Oak, MI  48073$3200.00 / Month---------------------------Interested in this property?Reply to this listing for more information.---------------------------Property Details:4 BEDROOMS | 3 BATHROOMSCome see this beautiful Royal Oak Home before it is too late. 4 Bedrooms and 3 Bathrooms. 4th Bedroom has a brand new master bath with a walk in closet. Basement is finished and just awaiting your final touches or can be used for extra storage. The home was recently flipped and everything in it is brand new. Stunning new Kitchen and Bathrooms. Pets Allowed.***Large Dogs, Small Dogs, Cats Allowed***Property Type: Single FamilyLease Terms:$3200.00/Month$5250.00 DepositLease Length: One YearAvailable:10/18/2022Unit Amenities:Dishwasher Garbage Disposal Refrigerator Microwave Oven FreezerBuilding Amenities:Fenced Yard Secure Building Off Street Parking Washer Dryer Hookups Garage Lawn Cable Ready On Site Laundry Near Parks Wired For Internet---------------------------Interested in this property?Reply to this listing for more information.
    "
"$2,845",/ 3br - 1300ft2 - ,"13 Oxfordshire Lane, Kitchener, Ontario N2H 0B6","
        
            QR Code Link to This Post
            
        
3 Bedrooms | 2.5 Bathrooms, Upgraded Bathrooms, Stainless Steel Appliances, Dishwasher, Microwave, Stone Countertops, Hardwood and Carpet Floors, Personal Thermostat.

Note: The unit will be professionally cleaned by the owner prior to your occupancy.

Close to Conestoga Parkway, Lancaster / Louisa Bus stop, Allen Transit stop, Suddaby Public School, Elizabeth Ziegler Public School, Victoria Park, Waterloo Park, Bridgeport Plaza, Conestoga Mall.
 
13 Oxfordshire Lane, Kitchener, Ontario N2H 0B6
Margaret Avenue and Wellington Street North

10 Minutes Away From Victoria Park!!
Closed to All Amenities!!

$2,850 (One Parking Space Included)
Discounted Cable, Internet & Phone (Throughout the Term, at Additional Cost)

UNIT AMENITIES:
*This is a Newly Renovated Freehold Townhouse
*3 Bedrooms | 2.5 Bathrooms
*Dishwasher
*Microwave
*Stainless Steel Appliances
*Stone Countertops
*Hardwood and Carpet Flooring
*Upgraded Bathrooms
*En-Suite Bathrooms
*Ensuite Laundry
*9 Foot Ceiling
*Window Coverings
*Private Balcony 
*Front Porch & Backyard Deck
*Private Backyard
*Personal Thermostat
*Tons of Natural Light

BUILDING AMENITIES:
*Outdoor Patio
*Barbecue Area / Terrace
*Visitor Parking
*Bicycle Storage

Available From November 1st.

Note: The unit will be professionally cleaned by the owner prior to your occupancy.
    "
"$2,600",/ 3br - 1950ft2 - ,House for rent,"
        
            QR Code Link to This Post
            
        
Beautiful contemporary ranch. Skylights & cathedral ceiling in great room. Newer kitchen w/tray ceiling, granite countertops, Lafata cabinets, top of the line black SS appliances (included), ceramic floor & recessed lighting. Roof was replaced in 2019. Hardwood in foyer & den. 3 full updated baths with granite/quartz counters and modern fixtures on main floor. Beautiful, clean open floor plan home. Glass blocks enhance the den/dining rm, front bedroom & bath. New 6' privacy fence. Freshly painted and ready to move in. Large basement with lots of potential. Professionally landscaped. Beautiful home.
    "
"$2,500",/ 2br - ,"Awesome 2bed with w/d, h/w floors, gym, terrace w grills & fire pit","
        
            QR Code Link to This Post
            
        

Ample natural lighting, parking space, spacious living room area. Also has a comfortable balcony, sound proof windows and washer and dryer. You don't want to miss out on this comfortable home. Comes with the option of unfurnished as well.-$2500 Must pass application.
    "
"$3,500",/ 3br - 2300ft2 - ,Beautiful Gull Lake Waterfront Home Rental,"
        
            QR Code Link to This Post
            
        
Gull Lake waterfront for rent 7/17-7/27/23 square foot, 3 bedroom, 4 bath, furnished, turnkey, 3 levels to lake, 50 foot frontage, 2 car garage.  This lake is an all sport lake with fishing, sailing, swimming and boating.  $3500.00 please call for more info.  show contact info

    "
"$2,500",/ 2br - 1600ft2 - ,Craftsman style bungalow near the Big House,"
        
            QR Code Link to This Post
            
        
Excellent location in greater Old West Side's Almendinger Heights neighborhood. 

Two bedroom & two full bath home with hardwood floors and carpeting, open floor plan, kitchen, dining room and entry level primary bedroom. Private back entrance to the lower level which has second bar/kitchen area, a built in sofa the A/V room and an additional bedroom. Wrap-around front porch, stone patio with the secluded fenced-in back yard. Detached two car garage with additional storage space in the attic. Laundry in basement. Walking distance to downtown Ann Arbor, Almendinger Park, Greenview/ Pioneer Woods Nature Area, golfing, schools and Michigan Stadium.

$2500 per month plus utilities. Available immediately.

Email Robert for any questions or for a viewing.
    "
"$2,500",/ 2br - 1034ft2 - ,Upscale. Stunning Downtown Views. Urban Oasis,"
        
            QR Code Link to This Post
            
        
Take advantage of a prime Downtown Detroit location and all the best the city has to offer!

Your new home comes fully equipped with an in-unit washer/dryer and some paid utilities in a historic Detroit building. When you join our community, you join a pet-friendly environment with a dog park footsteps from your front door.

Make this spaciously-appointed, 2-bedroom/2-bath apartment your home, with interior features that include:

• Ample closet space.
• In-unit washer/dryer.
• Stunning Woodward Avenue views.
• Cable ready.
• Contemporary kitchen with stainless-steel appliances and granite countertops.
• Pet-friendly.
• Controlled-access building.

Make Broderick Tower your final stop for the best home destination that downtown has to offer. It would be a pleasure to have you as a resident with us. To learn more and make our community your home, contact us today to schedule your exclusive tour!
    "
"$2,597",/ 2br - 1198ft2 - ,Downtown 2 Bed 2 Bath,"
        
            QR Code Link to This Post
            
        
Nice 2 bed, 2 bathroom apartment in the center of downtown at the Nicholas. Modern finishes, appliances, and tall ceilings. A spacious, open living/kitchen/dining area. 2 large bathrooms and walk-in closets on each side. 

The complex features amenities including a pool, several terraces, a fitness center, community area, yoga room, business center, outdoor dog park, dog grooming station, bicycle station, and more. 

A virtual tour of the B7 floorplan can be found here: https://www.bethenicholas.com/videos. This unit is the same floorplan (with the extended balcony) but flipped horizontally. 

Parking is available for $125/month in the attached garage.
    "
"$3,145",/ 4br - 1855ft2 - ,"29 Eva Drive, Breslau, Ontario N0B 1M0","
        
            QR Code Link to This Post
            
        
4 Bedrooms | 2.5 Bathrooms, Brand New Kitchen, Stainless Steel Appliances, Dishwasher, Ice Maker, Formica Countertops, Walk-In Closet, Private Garage.

Note: The unit will be professionally cleaned by the owner prior to your occupancy.
  
Close to Victoria Street North, Sheppard Public School, CF Fairview Park, Fairway Plaza, SmartCentres Cambridge, Stanley Park Mall, Cambridge Centre, Cambridge Butterfly Conservatory, Huron Natural Area, Victoria Park.

29 Eva Drive, Breslau, Ontario N0B 1M0
Fountain Street North and Victoria Street North

15 Minutes Away From Victoria Park!!
Close to All Amenities!!

$3,150 (Three Parking Spots Included)
Discounted Cable, Phone & Internet (Throughout the Term at Additional Cost)

UNIT AMENITIES:
*4 Bedrooms | 2.5 Bathrooms
*This is a Brand New - Never Lived In Detached House
*Brand New Kitchen
*Stainless Steel Appliances
*Dishwasher
*Ice Maker
*Formica Countertops
*Hardwood and Carpet Floors
*Walk-In Closet
*Roller Window Coverings
*9 Foot Ceiling
*Ensuite Laundry
*Brand New Bathrooms
*Ensuite Bathroom
*Front Porch
*Private Garage
*Walk-out to Garage
*Backyard
*Tons of Natural Light

BUILDING AMENITIES:
*Barbecue Area / Terrace
*Bicycle Storage
*Outdoor Patio
*Visitor Parking

Available Immediately!!

Note: The unit will be professionally cleaned by the owner prior to your occupancy.
    "
"$2,700",/ 4br - 1968ft2 - ,"Gorgeous 4BR/2,5BA OSU Off-Campus Duplex Available!","
        
            QR Code Link to This Post
            
        

This is urban living at its finest! Situated between 12th and Summit situates this gorgeous Georgian-style red brick duplex, was recently renovated in 2019.
Laminate floors throughout the first floor, 10 feet high ceilings, a plethora of energy efficient windows, kitchen includes stainless steel refrigerator, dishwasher, granite countertops, white shaker cabinets, high rise kitchen table bar, recess, front load washer/dryer. Updated bathroom with ceramic tiling, parking available on driveway, huge front porch perfect for entertainment!

Rent: $2,700
Secuirty Deposit: $2,700 (= to 1st month rent)
Total: $5,400


Utilities: 16 payments total. This property's unique feature includes being powered just off electricity.
-Electric: $25-$30 per person
-Water: every (3) months--4 payments total. $50-$65+ (per person)


For more information please contact our property manager!
    "
"$3,300",/ 4br - ,Beautiful 2500+ sf home in OTE w/ 2.5 car garage,"
        
            QR Code Link to This Post
            
        
Property Details:4 BEDROOMS | 3.5 BATHROOMS2500+ sqft with 4 bedrooms, 3.5 baths, Nest thermostat and beautiful finishes! Open concept first floor includes high ceilings, lots of space and natural light. Kitchen has tons of cabinets, full pantry, oversized island and SS appliances. Off the kitchen find washer & dryer, bathroom and mudroom. Upstairs all 3 bedrooms are big! Master boasts 2 closets including walk in and ensuite bathroom with double vanity. Finished LL includes second living room and bedroom with egress window, ensuite bathroom and walk-in closet. Outside enjoy oversized front porch, large fenced in back yard with landscaping, raised garden beds and patio (furniture included). Detached 2.5 car garage. 

Come enjoy this beautiful block with great neighbors. Walking distance to Olde Towne East restaurants/shops, Franklin Park and East Market/Trolley District. Centrally located to German Village, Short North and Bexley. Short drive to Kroger, CVS, Starbucks, more. Rented unfurnished; pictured with current furniture.***Small Dogs Allowed***Property Type: Single FamilyLease Terms:$3300.00/Month$3300.00 DepositLease Length: One YearAvailable:November 1Unit Amenities:Dishwasher Garbage Disposal Refrigerator Dryer Microwave Washer Oven FreezerBuilding Amenities:Garage Fenced Yard Laundry Lawn---------------------------Interested in this property?Reply to this listing for more information.
    "
"$3,000",/ 3br - 1620ft2 - ,1620 sqft brand new home— RENT TO OWN,"
        
            QR Code Link to This Post
            
        
Rent to own option available.
This beautiful just built custom home is just finished and is up for rent! Beautiful custom home located in Tecumseh schools and has 30min travel to Ann Arbor and 30 min to Toledo as well. Located in quiet neighborhood off of M50 on wooded lot with desirable neighbors. Great location and scenery with woods on each side and large lot. House has luxury vinyl flooring with 30 year waterproof warranty. Bedrooms high quality carpet and bathroom is made of superior tile with glass shower door. There are no appliances in the house. Cabinets are fine quality with soft close feature. High efficiency insulation, so very energy efficient home. Renter will pay utilities Gas Electric.
Contact today!

Dreyson Waynick  show contact info
.
    "
"$3,044",/ 3br - 1460ft2 - ,Secure Your Next Place Now For December!,"
        
            QR Code Link to This Post
            
        
Leasing 1 and 2 bedroom Apartments & 2 and 3 bedroom Townhomes. Woodbury Gardens is Ann Arbor’s best place to call home. The apartments, townhomes and Community are designed around you, offering unmatched amenities.

Here in our clubhouse we offer flexible work/study space, coffee bar, breakfast September through April, Fitness Center, 2 Conference Rooms, 4 Computer Stations, Free printing and Free WiFi.

Outdoor areas feature 2 serene city parks with tennis courts and play areas. There are picnic areas, patios with BBQ grills, an enclosed dog park, and open green space for you and your pets’ enjoyment. We welcome large dogs to our community!

Woodbury Gardens offers Shuttle Service Monday-Friday to Downtown Ann Arbor, Medical Center, Ross Business, Law Quad and Dental School. We are on AATA bus line #6, and we offer two Zip Car rentals on property.

Our location is a short distance from Downtown Ann Arbor (1.5 miles) with easy access to I-94 and US-23, excellent shopping at Briarwood Mall (1.4 miles), The Big House (1.0 mile), Swift Dog Park (2.6 miles) UM Hospital (1.8 miles) Meijer and Target (2.1 miles), Arborland Center (2.3 miles). There are many shops and restaurants within walking distance! We are within the acclaimed Ann Arbor school district.

All apartments are attractively appointed with fully equipped kitchens, convenient laundry options, and extra storage space. Ask us about recent upgrades!
At Woodbury Gardens, our legendary service, incredible and amenities, are designed to offer you a superior living experience.

Apply online on our website at www.woodburygardens.com
    "
"$2,950",/ 4br - 3150ft2 - ,Unique Artist Home! Luxury • Water surrounded • Secluded • Ann Arbor,"
        
            QR Code Link to This Post
            
        
This is a magazine-looking home which was designed to have few boundaries between interior and exterior breathtaking views. Located in a beautiful wooded area with a 35 acre pond, near Ann Arbor and Brighton (15 minutes from both).   
Beautiful, secluded, space and nature. 3,150 sq. ft. with Hardwood Floors throughout, vaulted ceilings, French-glass doors,  Anderson large windows, large living room, 2 hand-carved marble fireplaces, customer-designed countertop, marble columns in the hand railing leading upstairs, and a marble island with a custom-designed mosaic backsplash around. One bathroom on the first floor with a magnificent mural artwork , marble sink, and a lion head fountain. Master bathroom (second floor) has two marble sinks, a jacuzzi, shower with marble on all sides, with the multiple shower head system, and marble flooring. Third bathroom (second floor) has a bidet, Custom designed granite countertop and hand carved granite sink.   

We're looking for a clean, non-smoking, and  respectful professional who cares for a quality living space and environment.  
Background/credit check and security deposit applies. Rent is $2950. Looking for someone who wants to stay for a while.
    "
"$2,595",/ 3br - 2200ft2 - ,"2121 Purcell Court, London, Ontario N5W 0A3","
        
            QR Code Link to This Post
            
        
3 Bedrooms | 2.5 Bathrooms, Upgraded Kitchen, Dishwasher, Microwave, Stainless Steel Appliances, Upgraded Back Splash, Formica Countertops, Vinyl Floors.

Note: The unit will be professionally cleaned by the owner prior to your occupancy.
 
Close to Veterans Memorial Parkway, Hamilton & River Run WB, Clarke at Hamilton NB, John P. Robarts Public School, Tweedsmuir Public School, Argyle Mall, Oxbury Centre, Springbank Park, Victoria Park.

2121 Purcell Court, London, Ontario N5W 0A3
Hamilton Road and Baxter Street

17 Minutes Away From Victoria Park!!
Close to All Amenities!!

$2,600 (Four Parking Spot Included)
Discounted Cable, Phone & Internet (Throughout the Term at Additional Cost)

UNIT AMENITIES:
*This is a Newly Renovated Detached House
*3 Bedrooms | 2.5 Bathrooms
*Upgraded Kitchen
*Dishwasher
*Microwave
*Upgraded Back Splash
*Ensuite  Bathroom
*Stainless Steel Appliances
*Walk-in Closet
*Formica Countertops
*Vinyl Floors
*Ensuite Laundry
*Drapes Window Coverings
*8 Foot Ceilings
*Personal Thermostat
*Tons of Natural Light

Available Immediately!!

Note: The unit will be professionally cleaned by the owner prior to your occupancy.
    "
"$2,500",/ 2br - 1033ft2 - ,Upscale. Stunning Downtown Views. Urban Oasis,"
        
            QR Code Link to This Post
            
        
Take advantage of a prime Downtown Detroit location and all the best the city has to offer!

Your new home comes fully equipped with an in-unit washer/dryer and some paid utilities in a historic Detroit building. When you join our community, you join a pet-friendly environment with a dog park footsteps from your front door.

Make this spaciously-appointed, 2-bedroom/2-bath apartment your home, with interior features that include:

• Ample closet space.
• In-unit washer/dryer.
• Stunning Woodward Avenue views.
• Cable ready.
• Contemporary kitchen with stainless-steel appliances and granite countertops.
• Pet-friendly.
• Controlled-access building.

Make Broderick Tower your final stop for the best home destination that downtown has to offer. It would be a pleasure to have you as a resident with us. To learn more and make our community your home, contact us today to schedule your exclusive tour!
    "
"$2,695",/ 3br - 1400ft2 - ,"47-51 Sparrow Avenue, Cambridge, Ontario N1T 0E5","
        
            QR Code Link to This Post
            
        
3 Bedrooms | 2 Bathrooms, Upgraded Kitchen, Upgraded Back Splash, Upgraded Bathrooms, Stainless Steel Appliances, Stone Countertops,  Laminate Floors, Tons of Natural Light.

Note: The unit will be professionally cleaned by the owner prior to your occupancy.
  
Close to Dundas Street South, Green Gate / Ferncliffe Bus Stop, Nottinghill / Honey Bus Stop, Highland Public School, Ryerson Public School, CF Fairview Park, Cambridge Centre, SmartCentres Cambridge, Victoria Park, Huron Natural Area, Valens Lake Conservation Area.

47-51 Sparrow Avenue, Cambridge, Ontario N1T 0E5
Franklin Boulevard and Main Street

20 Minutes Away From ​Cambridge Butterfly Conservatory!!
Close to All Amenities!!

$2,700 (Two Parking Spot Included)
Discounted Cable, Phone & Internet (Throughout the Term at Additional Cost)

UNIT AMENITIES:
*3 Bedrooms | 2 Bathrooms
*This is a Brand New - Never Lived in Condo-Townhouse
*Upgraded Kitchen
*Dishwasher
*Microwave
*Ice Maker
*Upgraded Back Splash
*Personal Thermostat
*Stainless Steel Appliances
*Ensuite Laundry
*Upgraded Bathrooms
*En-Suite Bathrooms
*Stone Countertops
*Laminate Floors
*8 Foot Ceilings
*Semi-Private Balcony (With Partition)
*Tons of Natural Light

BUILDING AMENITIES:
*Bicycle Storage
*Outdoor Patio
*Barbecue Area / Terrace

Available Immediately!!

Note: The unit will be professionally cleaned by the owner prior to your occupancy.
    "
"$2,900",/ 3br - 1375ft2 - ,Come take a tour at The Liv Apartments!,"
        
            QR Code Link to This Post
            
        
The Liv Apartments is a smoke-free, brand new luxury apartment community in Livonia, MI 48152. We have, one, two and three bedroom apartments with spacious closets, hardwood floors, balconies, and patios.

The Liv Apartments is a welcoming community with in-unit Washer and dryer, community room, resident events throughout the year, fitness center, pool, five hole putting green, grilling stations, and much more.

Don’t miss your chance to enjoy living at The Liv Apartments
• Pets Welcomed
• Garages for rent
• Community Events throughout the year
• Community room to host parties or events
• 24/7 Fitness Center
• Outdoor Swimming Pool & Hot Tub
• Grilling Stations
• 5 Hole Putting Green
• Pet Washing Stations
• 10 Foot Ceilings
• Stainless Steel Appliances
• Mirror Backsplash in Kitchen
• Quartz Countertops
• Walk-in Closets
• Spacious Bedroom & Bathroom
• In-unit Washer and Dryer
• Hardwood Floors
• Valet Trash Service
Visit our website to get more information. https://www.livlivonia.com/
    "
"$2,900",/ 2br - 1246ft2 - ,Bi-Level Beauty,"
        
            QR Code Link to This Post
            
        
Take advantage of a prime Downtown Detroit location and all the best the city has to offer!

Your new home comes fully equipped with an in-unit washer/dryer and some paid utilities in a historic Detroit building. When you join our community, you join a pet-friendly environment with a dog park footsteps from your front door.

Make this spaciously-appointed, 2-bedroom/1.5-bath apartment your home, with interior features that include:

• Ample closet space.
• In-unit washer/dryer.
• Stunning Woodward Avenue views.
• Cable ready.
• Contemporary kitchen with stainless-steel appliances and granite countertops.
• Pet-friendly.
• Controlled-access building.

Make Broderick Tower your final stop for the best home destination that downtown has to offer. It would be a pleasure to have you as a resident with us. To learn more and make our community your home, contact us today to schedule your exclusive tour!
    "
"$3,000",/ 3br - 2156ft2 - ,Available Now! - 3 Bed - Great Views - 21st Floor,"
        
            QR Code Link to This Post
            
        
Contact: Michael

This is our large 3 bed/2 bath corner apartment floor plan.  It is 2156 sq. feet of open space with wall to wall, floor to ceiling windows giving you a panoramic view of the river and downtown.

Above Floor Plan YouTube Link: https://youtu.be/vhyY9bgYaE4
 
Below are just some of the highlights we offer: 
Lafayette Towers provides 24 HOUR SECURITY
8ft OLYMPIC-SIZE HEATED POOL atop our beautiful rooftop deck.
Package Service
24 Hour Emergency Service
24-Hour Full-Size Laundry Facility
Utilities Included (heat, water & trash)
On Site (Un-covered Lot & Garage) Parking Available

Contact:
Michael Henderson | Leasing Consultant
Phone:  show contact info

 
Lafayette Tower Apartments 
1301 Orleans Street
Detroit MI 48207
www.lafayette-towers.com
Like us on Facebook at: https://www.facebook.com/TheLafayetteTowers/


Pictures of apartment interior are for viewing layout, some variances may apply
    "
