Text,Text1,Text2,Text3
"$1,400",/ 2br - 1000ft2 - ,"Newly painted upper. Appliances, Hardwood, AC","
        
            QR Code Link to This Post
            
        
Find Your Best Nest Here.
Please READ the entire post prior to inquiry, it offers a lot of information. 

Upper duplex unit 
Located in East Wauwatosa near Washington Highlands. A quiet place to call home in a great neighborhood setting. Near Vliet Street and it’s special eats and drinks and not far from North Avenue Venues. Minutes from Medical College, a quick commute to downtown, UWM, MSOE, or Brookfield.

Newly painted, new flooring, hardwood, new blinds are some of the recent upgrades. 

Kitchen offers stove and refrigerator, new vinyl plank, and an added airing porch.  

Living room with newly finished hardwood

Master bedroom spacious with cozy cut out cubby. Second bedroom nice size too!

Connecting hall offers lots of extra closets. 

Washer and dryer at Basement level with noted storage space. 
Central AC

PLEASE NOTE: Good Credit REQUIRED. We do a thorough Background check on ALL applicants to include ""CREDIT"" and criminal. We cannot accept eviction, bankruptcy, foreclosure or other poor financial history. Square footage is approximate and not guaranteed.

Availability Flexible. The unit is ready to occupy anytime in November. 
We offer a term lease and in many cases to renew in a better time of year. We do not offer month to month and we DO renew yearly.

All tenants must provide their own renter's insurance upon move in. 

Off street driveway parking for 2 cars depending on size. One large vehicle. 

Tenants share in salting, garbage, and recycling carts. 

Responsible pet parents with a well behaved pet considered. 

Rent of $1400.00. Security the same as rent and due at time of acceptance/lease signing. Utility costs (We Energy) are tenant's financial responsibility, sewer/water is included in the rent. We do not allow any type of Dish be placed on any part of the building(s) structure. No TV mounts. No smoking

We do not offer open house dates but will schedule appointments. We prefer to offer independent time for questions, conversation, and to browse.

Located on Milwaukee Ave near Washington Highlands. 

SERIOUS Inquiries call to schedule a showing appointment. This allows me to answer any other questions you have. I DO NOT schedule appointments or offer address (via text) without talking to you on the phone. 

I no longer offer the address for your protection and mine, I do not live out of town, out of the country, and will never ask you for money to have keys sent without showing you the property. I live in the area and have been here for more than 30 years.

If the above fits your budget, is the size you need and the area you'd like to live, schedule your own showing appointment. 

    "
"$1,750",/ 1br - 828ft2 - ,"Loft In Royal Oak Below $2,000","
        
            QR Code Link to This Post
            
        
F THIS PROPERTY DOESN'T FIT YOUR NEEDS, FEEL FREE TO CALL OR EMAIL ME I MAY HAVE OTHER PROPERTIES TO PASS BY YOU
 show contact info


1 Beds
1 Bath
828 Square Ft

Corner Unit! Glass block from floor to ceiling allowing tons of light when wanted! Luxury loft with all the upgrades and the true industrial loft experience. Exposed brick & duct work, stained concrete floors, & granite counter tops. Floor to ceiling windows and each unit displays excellent outside space. Best priced loft in town!




The agent does not guarantee the accuracy of the square footage, lot size, or other information concerning the conditions or features of the property provided by the seller or obtained from public records or other sources. The buyer is advised to independently verify the accuracy of all information
    "
"$1,300",/ 2br - 1082ft2 - ,Beautiful Home For Lease In Ferndale,"
        
            QR Code Link to This Post
            
        
F THIS PROPERTY DOESN'T FIT YOUR NEEDS, FEEL FREE TO CALL OR EMAIL ME I MAY HAVE OTHER PROPERTIES TO PASS BY YOU
 show contact info


2 Beds
1 Baths
1093 Square Ft

This beautifully updated 1100 sq. ft., 2 bed, 1 bath Ferndale ranch is located at John R and 8 Mile. Home features new carpet, new paint, and a stunning kitchen. Eat in kitchen is host to stunning wood cabinets, granite counter tops, gas range with double oven, dishwasher, and refrigerator. Utility room includes a stackable washer and dryer along with ample storage space. Outdoor features include a large deck, large back yard, and a 1 car garage. Central A/C. Immediate occupancy. Must see. Won’t last.


The agent does not guarantee the accuracy of the square footage, lot size, or other information concerning the conditions or features of the property provided by the seller or obtained from public records or other sources. The buyer is advised to independently verify the accuracy of all information
    "
"$1,200",/ 2br - ,section 8 homes,"
        
            QR Code Link to This Post
            
        
Renovated Detroit houses for rent 
Call  show contact info

    "
"$1,100",/ 2br - ,section 8 rentals,"
        
            QR Code Link to This Post
            
        
Fully renovated section 8 homes available call  show contact info

    "
$675,/ 3br - ,"Great home in North Pontiac with 3 bedrooms,1 full bath!@@!","
        
            QR Code Link to This Post
            
        
Great[][][][][][]call: (8 3 3  4  2  8 1 7 2 0)[][][][][][][] home in North Pontiac with 3 bedrooms,2 full bath plus garage and full basement with an additional 1/2 bath. Home has a formal dining room and [][][][][][]call: (8 3 3  4  2  8 1 7 2 0)[][][][][][][]2 bedrooms on the main level. Large [][][][][][]call: (8 3 3  4  2  8 1 7 2 0)[][][][][][][]bungalow bedroom upstairs. Full basement with laundry facilities as well as a large 2 car garage, deck off the rear and a fenced in yard
    "
"$1,055",/ 1br - 713ft2 - ,"Pool Views, Indoor Heated Pool, Ideal Farmington Hills Location","
        
            QR Code Link to This Post
            
        
YES, WE ARE OPEN! CALL NOW TO SCHEDULE AN IN-PERSON TOUR! OR LET US SHOW YOU THROUGH FACETIME!Surrounded by sprawling green lawns and mature trees, Independence Green Apartments is your destination for inspired living. Our one-, two-, and three-bedroom apartment homes offer well-appointed interiors complete with a convenient in-home washer and dryer and ample storage space.  Our wooded community provides gorgeous views and the perfect backdrop for a quiet glass of wine on your own private patio. If you prefer to work out before you relax, check out our heated indoor pool in the winter, or our sparkling outdoor pool and sand volleyball court in the summer.    Independence Green Apartments has everything you need to unwind, get fit, and live well. Come see why life is better at Independence Green Apartments. Amenities Include:Online Payments AvailablePet-Friendly – Dogs and Cats Welcome!Walk-in ClosetsOver-sized Sliding Door to PatioIdeal Farmington Hills LocationClubhouse/Fitness CenterIndoor Heated PoolStainless Steel AppliancesBusiness CenterHardwood FlooringOutdoor PoolBBQ AreaCall:  show contact info
For more information, visit us at: https://livewithjrk.com/svufhsnm/IndependenceGreen
    "
"$1,350",/ 3br - ,Single family home for lease,"
        
            QR Code Link to This Post
            
        
3 Bedroom
One bath
Family Room
Big size Kitchen
Nice Lawn both front and back
Rent: $1350.00 per month
Location: 9 miles and Ryan
Big size Deck
Grassy paint
Phone:  show contact info

    "
$850,/ 2br - ,Spacious 2bed 1bath apartments for rent Wisconsin Ave,"
        
            QR Code Link to This Post
            
        
A unique blend of urban design and convenience. Located on the 3rd, 4th & 5th Floors of The Avenue MKE. Parking is directly connected and an additional $130/month. Tenant pays for gas and electric. Hot water, trash and sewer is included. We are pet friendly. An additional rent and deposit is required. Locked lobby and elevators with card access only. Carpet in the bedrooms and living rooms. Spacious 2 bedroom apartments. Uniquely designed apartment homes with classic finishes. Extensive natural lighting through oversized window. Gourmet kitchens for entertaining. Deluxe appliances. Side by side fridge with ice and water dispenser.
    "
"$1,299",/ 3br - 1583ft2 - ,Close to Shopping and all you need,"
        
            QR Code Link to This Post
            
        
Beautiful Ranch Style Home... Once You Step Inside it Feels Like New because its been Totally Remodeled with All Upgraded Features. Open Floorplan, Wonderful New Kitchen with Granite Counters, Glass block backsplash & Ceramic Tile Floors. Large Dining room, or It Could be used as a Main floor Family Room Over Looking the Large Private Fenced Backyard with Patio. New Main Floor Bathroom with Ceramic floors & Large Ceramic Walk-in Shower. The Living Room, Hallway & Bedrooms all have Beautiful new wood floors. Double Closets in the Master Bedroom. Hook-ups for Main floor laundry & Hook-ups in basement as well, along with 1/2 Bath.
    "
$950,/ 2br - ,2 Bedroom-lower-Section 8-Housing Accepted,"
        
            QR Code Link to This Post
            
        
950.00 per month for a 2 bedroom lower-Completed repainted with new hardwood flooring/carpeting.  Must see-Available November 1st-Housing-Section 8 accepted. Escrow same amount as rent-Serious callers with responsible rent history only. No evictions-No pets-No texts or emails to make contact. Please call only- show contact info
.
    "
"$1,076",/ 2br - 950ft2 - ,"GOFetch Off-Leash Dog Park, Onsite Golf Course, Three Tennis Courts!","
        
            QR Code Link to This Post
            
        
Experience luxury apartment living and first-rate convenience! Canterbury Green Apartments is conveniently located on the northeast side of Fort Wayne, Indiana, minutes away from Purdue University and Fort Wayne International Airport. All of our spacious homes are fully equipped with a washer and dryer, a private patio or balcony, and an abundance of closet space. Many of our homes feature cozy fireplaces and custom finishes such as built-in bookcases.

Property Amenities: Racquetball Court & Sports CourtThree Tennis CourtsGame Room with Billiard TablesGOFetch Off-Leash Dog ParkResident Event LoungeOnsite Bar & GrillGuest Suites AvailableFour Swimming PoolsGOTech Business CenterState-of-the-Art GOFit Wellness ClubOnsite Golf Course250+ Beautifully Landscaped Acres

Call Us Today!  show contact info


For more information, visit us at: https://livegoldoller.com/bv3ww4ch/canterbury-green

*Pricing and availability are subject to change daily. Photos may not be of your exact home. Please contact us today for the most up to date information! Professionally managed by GoldOller Real Estate Investments, a provider of Fair Housing and Equal Opportunity.
    "
"$1,199",/ 2br - 1200ft2 - ,"Additional Storage, Central Air Conditioning, Laundry Facility","
        
            QR Code Link to This Post
            
        
Cambridge Square Apartments in Southfield, Michigan, offers spacious one and two-bedroom floor plans within a lush, park-like setting. Features include covered parking, laundry facilities, and central air conditioning.  

Cambridge Square provides easy access to local expressways including I-696 and is just minutes from Birmingham, Royal Oak, Berkley and Ferndale and only two miles from both Beaumont and Providence Hospitals.

Call us today for your personal tour!

-Playground
-Cash Payments Accepted At Select Retailers
-Laundry Facility
-Dining Room
-Secured Entry with Intercom
-Oops Late Fee Forgiveness
-Oversized Closets
-Application Fees Per Apartment, Not Per Person
-Online Payment Options (Credit Card, Debit Card and ACH)
-Package Acceptance
-Central Air Conditioning
-Covered Parking

Call:  show contact info


For more information, visit us at: https://livewithm2.com/y2ixubfq/cambridge-square

Pricing and availability are subject to change.
    "
"$1,200",/ 3br - ,"721 3rd St, 3 Bedroom House for Rent. Move In Ready.","
        
            QR Code Link to This Post
            
        
THIS RECENTLY RENOVATED & METICULOUSLY MAINTAINED COLONIAL IS READY & WAITING FOR YOU. The house has 3 good-sized bedrooms, new bathrooms, a family/living room, a separate dining room, hardwood floors, an updated galley kitchen, full-size stackable washer and dryer, and a finished basement. a front porch for relaxation and a fenced-in backyard for entertainment. A 600 credit score is a minimum requirement. Additionally, a background check, employment history, and prior rental history will be verified. DO NOT SMOKE. NO PETS PERMITTED.
    "
"$1,180",/ 3br - 1240ft2 - ,"Central Air Conditioning, 24-Hour Fitness Center, Green Community","
        
            QR Code Link to This Post
            
        
Find your new home at Mulberry Lane, which is located in a secluded neighborhood setting with beautifully landscaped grounds. We are within walking distance to the Dow Corporate Center and 10 minutes from the Downtown Midland, the Community Center and the Center for the Arts. Our indoor heated swimming pool, sun deck, resident lounge and outdoor areas will keep your family entertained year 'round.

-Commercial Boilers so You Never Run Out of Hot Water!
-Laundry Facility
-Package Acceptance
-Resident Portal for Paying Rent or Submitting Service Request
-Covered Parking
-Bike Storage
-Dining Room
-New Appliances
-24-Hour Fitness Center
-Resident Lounge
-Central Air Conditioning
-Window Coverings

Call:  show contact info


For more information, visit us at: https://livewithm2.com/vj2th6cp/mulberry-lane-apartments

Pricing and availability are subject to change.
    "
$630,/ 2br - ,***Nice & Cozy 2 bedroom / 1 bathroom ***,"
        
            QR Code Link to This Post
            
        
Heat & Hot water included.Second floor unit, 2 bedroom / 1 bathroom with heat & hot water included in rent located in the Clay-Arsenal neighborhood, street parking only, neighborhood laundry mats, gas stations, restaurants, walking distance to bus stops.Move in ready.

.
.
.
.
.
.
.

.
.
.
.
.
.


.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.




♦️ $0 Application Fee!
♦️ 350+ credit score (soft-pull initially)
♦️ $630 per month in gross income (can be combined)
♦️ No bankruptcies or evictions in the past year
♦️ Only a 1-2% down payment is needed

♦️ Pet Friendly
    "
"$1,200",/ 3br - 2300ft2 - ,3 Bedroom 2 Bath House for rent,"
        
            QR Code Link to This Post
            
        
The home is 3 bedrooms with 2 full bathrooms and a laundry/ pantry room. It has a beautiful two sided marble and white stone fireplace dividing the kitchen and den from the formal living and dining room. It is the perfect space for entertaining for the holidays! This home features bow windows with open and sprawling rooms throughout. It has spacious closets and an under house two car garage with a dry basement with lots of storage.

Credit and background checks required along with security deposit and a rent of $1200 per month. Security deposit and first months rent are due at the lease signing. This is a very special and private home and is set on a wooded lot with much outside space to enjoy! This is a perfect home and a beautiful property right here in the shadow of sleeping giant!
    "
$750,/ 2br - ,"*****Cute 2 bedrooms, 1 bath open for rent!*****","
        
            QR Code Link to This Post
            
        
Two bedroom, 1 bath home that has a full basement that could easily be finished for an additional living space. Large kitchen with dining area and large corner lot.
Text :- ‪‪(814) 277-19   23‬ for more inquiry (please include your email and the house address you have inquired about for the best response)..
.
.
.
.
.
.

.
.
.
.
.
.


.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.




♦️ $0 Application Fee!
♦️ 550+ credit score (soft-pull initially)
♦️ $2500 per month in gross income (can be combined)
♦️ No bankruptcies or evictions in the past year
♦️ Only a 1-2% down payment is needed
♦️ Close in as little as 15 days
♦️ Pet Friendly

📱 Schedule a call at https://calendly.com/ajcorrea/divvy-program-call
👉 Or apply directly to https://www.divvyhomes.com/a/agentandresjcorrea
🌐 Check me on the web: https://www.andresjcorrea.com
📹 Learn more here: https://www.youtube.com/watch?v=2iB8AI1DihE&t=25s


Additionally, This amazing program helps you save because 25% of the Rent goes towards a down payment!! If this isn't the home you'd like you can pick almost any home for sale.

♦️ Andres J Correa
♦️ Realtor @ BHGRE Metro Brokers
♦️
♦️ https://www.andresjcorrea.com

Also, know that we do not show properties unless you are fully qualified and do not accept section 8 vouchers.
    "
"$1,550",/ 1br - 750ft2 - ,Laundry in unit and Update 1 bedroom in Uptown,"
        
            QR Code Link to This Post
            
        
Incredible 1 Bedroom with laundry in the unit! Update open space apartment with natural light! The kitchen features are stainless steel appliances, granite countertop dishwasher, fridge, microwave and stove, large cabinets,. Features in the building  laundry room, grill area, game room, fitness room, bike storage, dog washer room, elevator. Great location 5 min walking to red/brown/purple line train station at Fullerton, convenience public transportation across the street. Walking distance to groceries stores, restaurants, bars, boutiques and the lakefront. 
Pictures may not be the actual unit. Prices are subject to change. Call and Text Sylvia Romero from Apartment Guys (312) 468-3409. Reference number 2201957
    "
"$1,579",/ 2br - 1600ft2 - ,"Central Air Conditioning, Assigned Parking, Indoor Swimming Pool","
        
            QR Code Link to This Post
            
        
-Easy Access to Interstates
-Elevator/s
-Sauna
-Secured Entry with Intercom
-Automatic Payment Options Available
-New/Renovated Interior
-Application Fees Per Apartment, Not Per Person
-Indoor Swimming Pool
-Weekly Activities
-Indoor Pool
-Linen Closet
-Package Acceptance

Call:  show contact info


For more information, visit us at: https://livewithm2.com/4ttpf4it/solaire

Pricing and availability are subject to change.
    "
$988,/ 1br - 607ft2 - ,"24-Hour Fitness Center, Ceiling Fans, Gas Range","
        
            QR Code Link to This Post
            
        
Country Meadows Apartments, located in Ypsilanti, Michigan, offers one and two-bedroom floor plans and features fully equipped kitchens with separate dining area, oversized closets, fitness center and on-site laundry facilities.
 
Country Meadows is nestled in a beautiful park-like setting close to shopping, dining, and public transportation and is conveniently located near I-94 and US 23 freeways. Eastern Michigan University and Washtenaw Community College are also just minutes away.

Call today to schedule a tour of your new home!

-Ceiling Fans
-High Speed Internet Ready
-Oversized Closets
-No Security Deposit Required
-Late Fee Forgiveness
-Dining Room
-Easy Access to Interstates
-Application Fees Per Apartment, Not Per Person
-Laundry Facility
-Cable Ready
-On Public Transportation Line
-Bark Park

Call:  show contact info


For more information, visit us at: https://livewithm2.com/ksyzjxvc/country-meadows

Pricing and availability are subject to change.
    "
"$1,069",/ 2br - 950ft2 - ,Welcome!,"
        
            QR Code Link to This Post
            
        
Experience luxury apartment living and first-rate convenience! Canterbury Green Apartments is conveniently located on the northeast side of Fort Wayne, Indiana, minutes away from Purdue University and Fort Wayne International Airport. All of our spacious homes are fully equipped with a washer and dryer, a private patio or balcony, and an abundance of closet space. Many of our homes feature cozy fireplaces and custom finishes such as built-in bookcases.

Property Amenities: Racquetball Court & Sports CourtFour Swimming Pools250+ Beautifully Landscaped AcresThree Tennis CourtsResident Event LoungeGOFetch Off-Leash Dog ParkGame Room with Billiard TablesGOTech Business CenterGuest Suites AvailableState-of-the-Art GOFit Wellness ClubOnsite Golf CourseOnsite Bar & Grill

Call Us Today!  show contact info


For more information, visit us at: https://livegoldoller.com/6mr5spjj/canterbury-green

*Pricing and availability are subject to change daily. Photos may not be of your exact home. Please contact us today for the most up to date information! Professionally managed by GoldOller Real Estate Investments, a provider of Fair Housing and Equal Opportunity.
    "
"$2,200",/ 2br - 1200ft2 - ,"2 Large Room/ 2 bath , Amenities! POOL! Uptown","
        
            QR Code Link to This Post
            
        
This wonderful 1200 SQ Ft Uptown two bedroom/two bathroom is located in an amenity hi-rise building with an outdoor pool, door staff and a bike room!  Incredible spacious living room /dining room. The unit itself has an updated kitchen with ton of  granite countertops and stainless steel appliances including a dishwasher , 42 inches cabinets and it also has magnificent views of the lake and plenty of sunshine with East, South and West exposure. The rent includes free basic cable and internet! Tenant pays for electricity and heat. Very close to Lake Shore Drive. 2 minute walk to Foster Ave beach and bike paths. Sorry no pets allowed. Pictures may not be the actually unit. Prices are subject to change. Call and Text Sylvia Romero from Apartment Guys (312) 468-3409. Ask for reference Number #2202716

    "
"$1,025",/ 1br - 495ft2 - ,"Upgraded Kitchens, Clubhouse/Fitness Center, Tennis court","
        
            QR Code Link to This Post
            
        
YES, WE ARE OPEN! CALL NOW TO SCHEDULE AN IN-PERSON TOUR! OR LET US SHOW YOU THROUGH FACETIME!Surrounded by sprawling green lawns and mature trees, Independence Green Apartments is your destination for inspired living. Our one-, two-, and three-bedroom apartment homes offer well-appointed interiors complete with a convenient in-home washer and dryer and ample storage space.  Our wooded community provides gorgeous views and the perfect backdrop for a quiet glass of wine on your own private patio. If you prefer to work out before you relax, check out our heated indoor pool in the winter, or our sparkling outdoor pool and sand volleyball court in the summer.    Independence Green Apartments has everything you need to unwind, get fit, and live well. Come see why life is better at Independence Green Apartments. Amenities Include:In-Home Washer/DryerTennis courtIdeal Farmington Hills LocationFairway ViewsOutdoor PoolUpgraded KitchensHardwood FlooringStainless Steel AppliancesHeated Indoor PoolPrivate Patio / BalconyOutdoor Swimming PoolClubhouse/Fitness CenterCall:  show contact info
For more information, visit us at: https://livewithjrk.com/5wnm4m3h/IndependenceGreen
    "
"$1,350",,Laundry in Unit! Studio apartment  Lincoln Park,"
        
            QR Code Link to This Post
            
        
Incredible Studio with laundry in the unit! Update open space apartment! The kitchen features are stainless steel appliances, granite countertop dishwasher, fridge, microwave and stove, large cabinets. Fitness room, elevator building. Great location 5 min walking to red/brown/purple line train station at Fullerton, convenience public transportation across the street. Walking distance to groceries stores, restaurants, bars, boutiques and the lakefront. Pet friendly

Pictures may not be the actual unit. Prices are subject to change. Call and Text Sylvia Romero from Apartment Guys (312) 468-3409. Ask for the reference number 2202678
    "
"$1,015",/ 1br - 852ft2 - ,Best Amenities!,"
        
            QR Code Link to This Post
            
        
Experience luxury apartment living and first-rate convenience! Canterbury Green Apartments is conveniently located on the northeast side of Fort Wayne, Indiana, minutes away from Purdue University and Fort Wayne International Airport. All of our spacious homes are fully equipped with a washer and dryer, a private patio or balcony, and an abundance of closet space. Many of our homes feature cozy fireplaces and custom finishes such as built-in bookcases.

Property Amenities: GOTech Business CenterResident Event LoungeRacquetball Court & Sports Court250+ Beautifully Landscaped AcresOnsite Golf CourseOnsite Bar & GrillGuest Suites AvailableGame Room with Billiard TablesThree Tennis CourtsFour Swimming PoolsGOFetch Off-Leash Dog ParkState-of-the-Art GOFit Wellness Club

Call Us Today!  show contact info


For more information, visit us at: https://livegoldoller.com/l7udosx6/canterbury-green

*Pricing and availability are subject to change daily. Photos may not be of your exact home. Please contact us today for the most up to date information! Professionally managed by GoldOller Real Estate Investments, a provider of Fair Housing and Equal Opportunity.
    "
$890,/ 2br - ,Absolutely charming 2x2/bdrm HOUSE - rental only Fort Wayne!,"
        
            QR Code Link to This Post
            
        
Absolutely charming two bedroom, two bath seasonal rental Fort Wayne with exposed beams, arched doors, and clean lines, this is the perfect getaway. Gas log fireplace in living room, master suite, and efficient kitchen, washer/dryer. Furnished. No smokers. Credit/Background Check. $890/month plus utilities. Available December 18th -- Contact Alex Drummond | RE/MAX Presidential. Email inquiries preferred.
    "
$790,/ 2br - ,Cute & cozy 2 bedroom / 1 bathroom Apartment (IN) Holland,"
        
            QR Code Link to This Post
            
        
Cute & cozy 2 bedroom / 1 bathroom Apartment (IN) Holland . Property offers unbelievable finishes that include central A/C, granite counter top finishes, stainless steel appliances, custom tile bathroom, accent wall designs, washer and dryer hookups, and so much more! Text  show contact info
!!
.
.
.
.
.
.
.
.

.
.
.
.
.
.


.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.


Looking for a great extended stay apartment in merced, CA?

Low Weekly & Monthly Rates
FREE Utilities
Free Premium Cable TV
Call Now:
Additional Information:
www.siegelselect.com
Apartment Home Features
-Guest Laundromat on Site
-Siegel Rewards Program
-Free Parking
-Fully Furnished
-Free Premium Cable TV
-Special Corporate and Group Rate Housing
-Low weekly, Bi-weekly, & Monthly Payment Options
-Handicapped Accessible Apartments
-Free Utilities
-Nearby Restaurants, Shopping, Entertainment and More
-No Long-Term Lease Required
-Flat Screen TVs

Free Siegel Reward Program
Earn points every time you pay your rent or refer a friend. Use your points to treat yourself to free rent, food, movies, gift cards, and much more!

Managed by The Siegel Group
Equal Housing Opportunity
Pricing may include current special and is subject to change without notice.

?? $0 Application Fee!
?? 550+ credit score (soft-pull initially)
?? $700 per month in gross income (can be combined)
?? No bankruptcies or evictions in the past year
?? Only a 1-2% down payment is needed
?? Close in as little as 15 days
?? Pet Friendly

?? Schedule a call at https://calendly.com/ajcorrea/divvy-program-call
?? Or apply directly to https://www.divvyhomes.com/a/agentandresjcorrea
?? Check me on the web: www.andresjcorrea.com
?? Learn more here: https://www.youtube.com/watch?v=2iB8AI1DihE&t=25s


Additionally, This amazing program helps you save because 25% of the Rent goes towards a down payment!! If this isn't the home you'd like you can pick almost any home for sale.

?? Andres J Correa
?? Realtor @ BHGRE Metro Brokers

Also, know that we do not show properties unless you are fully qualified and do not accept section 8 vouchers.

Pictures are for demonstration purposes only
    "
"$1,099",/ 2br - 900ft2 - ,"High Speed Internet Access, Dishwasher, Fitness Center","
        
            QR Code Link to This Post
            
        
Come home to Water's Edge and relax in our newly renovated community surrounded by mature shade trees, lush landscaping and a beautiful tranquil pond. Water's Edge features one- and two-bedroom apartment homes with a private entrance, air conditioning, spacious closets and so much more. Renovated homes include brand new flooring, energy-efficient kitchen appliances, maple cabinetry and faux granite countertops. Spend the summer months relaxing by the sparkling swimming pool, walking nearby nature trails, fishing in our private lake or reading under one of the shade trees. With easy access to I-96, you are conveniently located near the attractions of Ann Arbor, Novi, South Lyon and Detroit. Join in the fun at nearby Kensington Lake and Park, Riverbank Golf Course or Twelve Oaks Mall... there is something for everyone to enjoy at Water's Edge.

-Sports Court
-Laundry Facility
-Cable Ready
-Private Entrance
-Fitness Center
-Ceiling Fans
-Additional Storage
-Bike Storage
-Pond
-Walk-In Closets
-Late Fee Forgiveness
-Swimming Pool

Call:  show contact info


For more information, visit us at: https://livewithm2.com/cfrgzd55/waters-edge

Pricing and availability are subject to change.
    "
"$1,285",/ 2br - 1102ft2 - ,"Air conditioner, Located on bus transit route, 2 bedroom floor plans","
        
            QR Code Link to This Post
            
        
9208 W Allerton Ave, Milwaukee, WI 53228A few minutes from the shopping, restaurants and entertainment of the Southridge & 76th Street shopping district, you enter the private retreat of Westfield. Surrounded by exceptional convenience and recreational amenities, you’ll enjoy the Root River Parkway with its Oak Leaf Trail offering bicycling, cross-country skiing, golfing, jogging or just a quiet stroll. In addition, the Southwest YMCA is just a short drive away with its athletic facilities and many activities.,Living and entertaining in this convenient community is relaxed and comfortable. Westfield offers fine craftsmanship and amenities such as private entries, patios or decks, oak framed cabinetry, and marble vanities. Energy efficient construction and convenience are incorporated by design with spacious kitchens, dishwashers, private laundry facilities, and automatic opening garages that all provide extraordinary value and affordability.Apartment Features:Enclosed 1 car garage and additional surface parking availablePrivate entryBalcony or patioFramed oak cabinetrySpacious closetsAir conditionerFully equipped kitchen with range/oven, refrigerator and dishwasherIn-home washer and dryerCommunity Features:Southridge, 76th Street and Hales Corners Highway 100 shopping convenienceI-894 access minutes awayLocated on bus transit routePet friendly - no weight limit, doggie stationsGreenfield School District: Maple Grove Elementary, Greenfield Middle and High, Alcott School (PK-8)Call:  show contact info
For more information, visit us at: https://livewimmer.com/a7qimsvo/westfield-apartments*Pricing and availability are subject to change daily. Photos may not be of the exact advertised unit. Contact us today for the most up-to-date information!
    "
