Text,Text1,Text2,Text3
"$3,500",/ 4br - ,Location! Complete Rehab W/In Unit Laundry! Pet Friendly!,"
        
            QR Code Link to This Post
            
        
Check Out This Buena Park 4bd/2ba Apartment Ready!

New Kitchen W/Breakfast Bar, New Cabinets, Counters, SS Appliances Including Dishwasher!

Large Living Room W/Deco Fireplace, Queen Size Bedrooms, & 2 Full Bathrooms!

Hardwood Floors, HVAC, & In Unit Laundry!

Dogs Ok No Aggressive Breeds!

Email Or Txt

Joseph Perez
Landstar Realty Group, Inc. 
630-709-1606
    "
"$4,600",/ 4br - ,✿ BEAUTIFUL Lakeview 4 bedroom / 3 bathroom - two balconies,"
        
            QR Code Link to This Post
            
        
SEE VIDEO (copy and paste the YouTube link into your browser):  https://youtu.be/OQWMXrAwokI

1438 W. Belmont, 3rd floor

Beautiful 4 bedroom / 3 bathroom apartment for rent in Lakeview!  This is a 3rd floor unit in a 4-story elevator building on Belmont at Greenview.  Only three blocks from the Southport brown line station and five blocks from the Belmont red / purple / brown line station.

Available now!
Hardwood floors
Huge living space
Granite / stainless steel kitchen
Dishwasher
Microwave
Fireplace
Laundry in unit
TWO private balconies / decks
Central air and gas heat (paid by tenant)
Tenants pay for gas, electric, and a $80/month utility fee for water/trash/sewer
Tenants can park behind the building after business hours, but must move their cars during business hours for the business below
Cats are welcome with a $100 pet registration fee (pet pet) and $25/month pet rent (per pet) - sorry, no dogs

Living room 18'10"" x 13'6""
Dining room 17'3"" x 14'3""
Kitchen 10'7"" x 9'11""
Master bedroom 19'6"" x 12'4""
Master bathroom 12'9"" x 5'11""
Bedroom2 13'1"" x 9'
Bedroom3 10'9"" x 10'9""
Bedroom4 10'9"" x 9'7""
Bathroom2 13'1"" x 4'11""
Bathroom3 7'11"" x 4'11""

$375 non-refundable move-in fee per tenant (no security deposit)
No application fee

To see, call or email
Heidi Sonnenberg
The Square One Team


Applications are taken on a first come, first serve basis. 

To rent this apartment, the following are due up front:
1)  First month's rent
2)  Application fee(s)
3)  Move-in fee(s) and pet fee(s)
    "
"$3,100",/ 2br - ,2bed in Lincoln Park-unit has w/d and hardwood floors,"
        
            QR Code Link to This Post
            
        
Interested in this property?

Click on: Reply to this listing for more information


Velocity Apartment Group

312-253-7403
*****For faster response from one of our Agents, please provide your cell phone number, move date and email address when inquiring.  Thank you.

Availability and pricing may change at any time without notice. Ads subject to errors and omissions. Please contact agent for additional questions and information.

Interested in this property? Click REPLY above and email us

    "
"$3,020",/ 2br - ,Great 2 bed in Lakeshore East--w/d in unit and 24 hr doorman,"
        
            QR Code Link to This Post
            
        
Interested in this property?

Click on: Reply to this listing for more information



Velocity Apartment Group

312-253-7403
*****For faster response from one of our Agents, please provide your cell phone number, move date and email address when inquiring.  Thank you.
Availability and pricing may change at any time without notice.  Ads subject to errors and omissions. Please contact agent for additional questions and information.

Interested in this property? Click REPLY above and email us


    "
"$3,500",/ 5br - 4000ft2 - ,Country home outside of Spring Green,"
        
            QR Code Link to This Post
            
        
Gorgeous country home with great views. 3 miles from Spring Green. Near APT, Taliesin, Lands End, Cardinal Glass and 40 miles from Madison. 5 bedrooms. 3.5 baths. All upgraded interior. 10 wooded acres. 300 sq. foot cabin onsite. Available furnished.
    "
"$46,080",/ 3br - ,** WELCOME HOME **,"
        
            QR Code Link to This Post
            
        
Falcon Farms is your premier manufactured home community!! We offer affordable housing to all who qualify. Stop throwing your money away and start investing in your future. Say home sweet home all the time to YOUR HOME!

This beautiful home features
* 3 bedrooms 2 bathrooms
* refreshing open floor plan
* energy efficient appliances
* master suit with personal bathroom
* keyless entry
* energy efficient windows


Our Community amenities include
* friendly onsite maintenance
* inviting management
* clubhouse rental
* rv storage for resident use

We are located right off Old highway 2 exit. Enjoy the country living without the drive. Conveniently located close to grocery stores and shopping malls.

** Are you interested in purchasing? We offer great financing! We also offer great exit programs when you are ready to sell your home!

Contact me and lets make the step towards investing in your home and your future today!

Falcon Farms
2507 214Th Street North
Port Byron, IL 61275
Text Alex @  show contact info

Monday-Friday 9-6
Saturday 10-4
    "
"$77,530",/ 3br - 12600ft2 - ,PRICED TO SELL!!!!,"
        
            QR Code Link to This Post
            
        
3 Bedrooms / 2 Bathrooms
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community
Open floor plan
Pet Friendly

WHAT RENT INCLUDES: Pest control, weekly trash service, maintenance, Gold Key
preventative maintenance service, and Emergency maintenance

Schedule a tour today with the one and only!

DAVID M. BRUCE (DMB)

THE QCA'S #1 MANUFACTURED HOME GUY!

Call or Text:  show contact info


Hours: Mon-Fri 9AM-6PM,
Sat 10AM-4PM,
Sunday By Appointment
    "
"$28,600",/ 3br - 1040ft2 - ,PRICED TO SELL!!!!,"
        
            QR Code Link to This Post
            
        
2014 Home!

3 Bedrooms / 2 Bathrooms
Washer/Dryer
Central A/C
Private Parking
Great Community
Open floor plan
Pet Friendly

TEXT FOR PICTURES!

WHAT RENT INCLUDES: Pest control, weekly trash service, maintenance, Gold Key
preventative maintenance service, and Emergency maintenance

Schedule a tour today with the one and only!

DAVID M. BRUCE (DMB)

THE QCA'S #1 MANUFACTURED HOME GUY!

Call or Text:  show contact info


Hours: Mon-Fri 9AM-6PM,
Sat 10AM-4PM,
Sunday By Appointment
    "
"$75,072",/ 3br - ,Wonderful 3 Bedroom Home For Sale,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community - MOVE IN TODAY AND PAY NO RENT UNTIL DECEMBER! ALL YOU NEED TO MOVE IN IS A DEPOSIT!

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$69,000",/ 3br - ,FREE RENT AVAILABLE!!!!,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community - MOVE IN TODAY AND PAY NO RENT UNTIL DECEMBER! ALL YOU NEED TO MOVE IN IS A DEPOSIT!

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$60,192",/ 3br - ,BECOME A HOME OWNER TODAY! FREE LOT RENT,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community - MOVE IN TODAY AND PAY NO RENT UNTIL DECEMBER! ALL YOU NEED TO MOVE IN IS A DEPOSIT!

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$75,072",/ 3br - ,Welcome to your new home!,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community - MOVE IN TODAY AND PAY NO RENT UNTIL DECEMBER! ALL YOU NEED TO MOVE IN IS A DEPOSIT!

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$79,488",/ 3br - ,Free Rent at Five Seasons!!,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community - MOVE IN TODAY AND PAY NO RENT UNTIL DECEMBER! ALL YOU NEED TO MOVE IN IS A DEPOSIT!

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$79,488",/ 3br - ,Wonderful 3 Bedroom Home For Sale,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community - MOVE IN TODAY AND PAY NO RENT UNTIL DECEMBER! ALL YOU NEED TO MOVE IN IS A DEPOSIT!

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$79,488",/ 3br - ,HOME OWNERSHIP HAS NEVER BEEN EASIER!!!,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community - MOVE IN TODAY AND PAY NO RENT UNTIL DECEMBER! ALL YOU NEED TO MOVE IN IS A DEPOSIT!

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$28,600",/ 3br - 1100ft2 - ,PRICED TO SELL!!!!,"
        
            QR Code Link to This Post
            
        
2014 Home!

3 Bedrooms / 2 Bathrooms
Washer/Dryer
Central A/C
Private Parking
Great Community
Open floor plan
Pet Friendly

TEXT FOR PICTURES!

WHAT RENT INCLUDES: Pest control, weekly trash service, maintenance, Gold Key
preventative maintenance service, and Emergency maintenance

Schedule a tour today with the one and only!

DAVID M. BRUCE (DMB)

THE QCA'S #1 MANUFACTURED HOME GUY!

Call or Text:  show contact info


Hours: Mon-Fri 9AM-6PM,
Sat 10AM-4PM,
Sunday By Appointment
    "
"$75,072",/ 3br - ,Wonderful 3 Bedroom Home For Sale,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community - MOVE IN TODAY AND PAY NO RENT UNTIL DECEMBER! ALL YOU NEED TO MOVE IN IS A DEPOSIT!

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$75,072",/ 3br - ,NO RENT UNTIL DECEMBER?!!!!!,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community - MOVE IN TODAY AND PAY NO RENT UNTIL DECEMBER! ALL YOU NEED TO MOVE IN IS A DEPOSIT!

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$16,335",/ 2br - 1100ft2 - ,"Downtown, Assigned Garage Parking","
        
            QR Code Link to This Post
            
        
Enjoy city views from the comfort of your home. Each floor plan features oversized windows, keyless entry, stainless steel appliances and in-unit washers and dryers. These unique lofts are located within walking distance to many business and restaurants in the downtown area!

-Spacious Baths with Full Vanities
-In-Unit Laundry
-24 Hour Emergency Maintenance
-Close to Restaurants
-Dishwasher
-Extra large windows
-Large Closet
-Elevator
-Double Sinks
-Underground Parking ($125) 
-Extra Storage Space
-Water/Sewer Included

Starting at: $1635.00

Century Building
808 North Old World 3rd Street
Milwaukee, WI 53203
Phone:  show contact info




Pricing & Availability Subject to Change
Professionally Managed by ACC Management Group, Inc., an Equal Housing Opportunity provider.
    "
"$46,080",/ 3br - ,** WELCOME HOME **,"
        
            QR Code Link to This Post
            
        
Falcon Farms is your premier manufactured home community!! We offer affordable housing to all who qualify. Stop throwing your money away and start investing in your future. Say home sweet home all the time to YOUR HOME!

This beautiful home features
* 3 bedrooms 2 bathrooms
* refreshing open floor plan
* energy efficient appliances
* master suit with personal bathroom
* keyless entry
* energy efficient windows


Our Community amenities include
* friendly onsite maintenance
* inviting management
* clubhouse rental
* rv storage for resident use

We are located right off Old highway 2 exit. Enjoy the country living without the drive. Conveniently located close to grocery stores and shopping malls.

** Are you interested in purchasing? We offer great financing! We also offer great exit programs when you are ready to sell your home!

Contact me and lets make the step towards investing in your home and your future today!

Falcon Farms
2507 214Th Street North
Port Byron, IL 61275
Text Alex @  show contact info

Monday-Friday 9-6
Saturday 10-4
    "
"$60,192",/ 3br - ,say Yes! to free rent and your beautiful new home,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community - MOVE IN TODAY AND PAY NO RENT UNTIL DECEMBER! ALL YOU NEED TO MOVE IN IS A DEPOSIT!

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$75,072",/ 3br - ,Wonderful 3 Bedroom Home For Sale,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community - MOVE IN TODAY AND PAY NO RENT UNTIL DECEMBER! ALL YOU NEED TO MOVE IN IS A DEPOSIT!

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$79,844",/ 3br - ,FREE RENT FREE RENT FREE RENT,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community - MOVE IN TODAY AND PAY NO RENT UNTIL DECEMBER! ALL YOU NEED TO MOVE IN IS A DEPOSIT!

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$75,072",/ 3br - ,Own your dream home in our beautiful community,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community - MOVE IN TODAY AND PAY NO RENT UNTIL DECEMBER! ALL YOU NEED TO MOVE IN IS A DEPOSIT!

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$28,600",/ 3br - 1040ft2 - ,PRICED TO SELL!!!!,"
        
            QR Code Link to This Post
            
        
2014 Home!

3 Bedrooms / 2 Bathrooms
Washer/Dryer
Central A/C
Private Parking
Great Community
Open floor plan
Pet Friendly

TEXT FOR PICTURES!

WHAT RENT INCLUDES: Pest control, weekly trash service, maintenance, Gold Key
preventative maintenance service, and Emergency maintenance

Schedule a tour today with the one and only!

DAVID M. BRUCE (DMB)

THE QCA'S #1 MANUFACTURED HOME GUY!

Call or Text:  show contact info


Hours: Mon-Fri 9AM-6PM,
Sat 10AM-4PM,
Sunday By Appointment
    "
"$75,072",/ 3br - ,BECOME A HOME OWNER TODAY! FREE LOT RENT,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community - MOVE IN TODAY AND PAY NO RENT UNTIL DECEMBER! ALL YOU NEED TO MOVE IN IS A DEPOSIT!

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$28,600",/ 3br - 1216ft2 - ,PRICED TO SELL!!!!,"
        
            QR Code Link to This Post
            
        
2014 Home!

3 Bedrooms / 2 Bathrooms
Washer/Dryer
Central A/C
Private Parking
Great Community
Open floor plan
Pet Friendly

TEXT FOR PICTURES!

WHAT RENT INCLUDES: Pest control, weekly trash service, maintenance, Gold Key
preventative maintenance service, and Emergency maintenance

Schedule a tour today with the one and only!

DAVID M. BRUCE (DMB)

THE QCA'S #1 MANUFACTURED HOME GUY!

Call or Text:  show contact info


Hours: Mon-Fri 9AM-6PM,
Sat 10AM-5PM,
Sunday By Appointment
    "
"$3,200",/ 4br - 2346ft2 - ,4117 Redtail Pass- 4 Bedroom House,"
        
            QR Code Link to This Post
            
        
4 bed, 3.5 bath newly built single family home conveniently located in Middleton, but in Waunakee school district! Appealing front porch overlooking the front yard. Open floor plan with luxury vinyl plank flooring flowing throughout the light-filled living space, a large kitchen island w/ granite counters & breakfast bar, & Samsung SS appliances & gas stove. 1st floor laundry! Upstairs you'll find 3 bedrooms with lots of walk-in closet space and the primary suite featuring a walk-in closet w/ private en suite bathroom. The exposed & finished lower level is a perfect add' living space offering a large rec room with 4th bedroom, 3rd full bath. Two car garage! Snow Removal Included. Month to Month lease AVAIL to help those who want flexibility, are building a home, new to the area, etc.
    "
"$28,600",/ 3br - 1216ft2 - ,PRICED TO SELL!!!!,"
        
            QR Code Link to This Post
            
        
2014 Home!

3 Bedrooms / 2 Bathrooms
Washer/Dryer
Central A/C
Private Parking
Great Community
Open floor plan
Pet Friendly

TEXT FOR PICTURES!

WHAT RENT INCLUDES: Pest control, weekly trash service, maintenance, Gold Key
preventative maintenance service, and Emergency maintenance

Schedule a tour today with the one and only!

DAVID M. BRUCE (DMB)

THE QCA'S #1 MANUFACTURED HOME GUY!

Call or Text:  show contact info


Hours: Mon-Fri 9AM-6PM,
Sat 10AM-4PM,
Sunday By Appointment
    "
"$77,530",/ 3br - 12160ft2 - ,PRICED TO SELL!!!!,"
        
            QR Code Link to This Post
            
        
3 Bedrooms / 2 Bathrooms
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community
Open floor plan
Pet Friendly

WHAT RENT INCLUDES: Pest control, weekly trash service, maintenance, Gold Key
preventative maintenance service, and Emergency maintenance

Schedule a tour today with the one and only!

DAVID M. BRUCE (DMB)

THE QCA'S #1 MANUFACTURED HOME GUY!

Call or Text:  show contact info


Hours: Mon-Fri 9AM-6PM,
Sat 10AM-4PM,
Sunday By Appointment
    "
"$46,080",/ 3br - ,** WELCOME HOME **,"
        
            QR Code Link to This Post
            
        
Falcon Farms is your premier manufactured home community!! We offer affordable housing to all who qualify. Stop throwing your money away and start investing in your future. Say home sweet home all the time to YOUR HOME!

This beautiful home features
* 3 bedrooms 2 bathrooms
* refreshing open floor plan
* energy efficient appliances
* master suit with personal bathroom
* keyless entry
* energy efficient windows


Our Community amenities include
* friendly onsite maintenance
* inviting management
* clubhouse rental
* rv storage for resident use

We are located right off Old highway 2 exit. Enjoy the country living without the drive. Conveniently located close to grocery stores and shopping malls.

** Are you interested in purchasing? We offer great financing! We also offer great exit programs when you are ready to sell your home!

Contact me and lets make the step towards investing in your home and your future today!

Falcon Farms
2507 214Th Street North
Port Byron, IL 61275
Text Alex @  show contact info

Monday-Friday 9-6
Saturday 10-4
    "
"$69,000",/ 3br - ,Free to apply financing available!,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community - MOVE IN TODAY AND PAY NO RENT UNTIL DECEMBER! ALL YOU NEED TO MOVE IN IS A DEPOSIT! 

Home Features:
3 Bedrooms/2 Bathrooms 
Screen Porch
Washer/Dryer Hook-ups 
Central A/C
Private Parking 
Great Community

Community Amenities:
Picnic Area 
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm 
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$69,000",/ 3br - ,why wait?! five seasons has homes available,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community - MOVE IN TODAY AND PAY NO RENT UNTIL DECEMBER! ALL YOU NEED TO MOVE IN IS A DEPOSIT! 

Home Features:
3 Bedrooms/2 Bathrooms 
Screen Porch
Washer/Dryer Hook-ups 
Central A/C
Private Parking 
Great Community

Community Amenities:
Picnic Area 
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm 
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$60,192",/ 3br - ,Free Rent at Five Seasons,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community - MOVE IN TODAY AND PAY NO RENT UNTIL DECEMBER! ALL YOU NEED TO MOVE IN IS A DEPOSIT! 

Home Features:
3 Bedrooms/2 Bathrooms 
Screen Porch
Washer/Dryer Hook-ups 
Central A/C
Private Parking 
Great Community

Community Amenities:
Picnic Area 
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm 
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$60,192",/ 3br - ,Wonderful 3 Bedroom Home For Sale,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community - MOVE IN TODAY AND PAY NO RENT UNTIL DECEMBER! ALL YOU NEED TO MOVE IN IS A DEPOSIT! 

Home Features:
3 Bedrooms/2 Bathrooms 
Screen Porch
Washer/Dryer Hook-ups 
Central A/C
Private Parking 
Great Community

Community Amenities:
Picnic Area 
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm 
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
