Text,Text1,Text2,Text3
"$3,500",/ 4br - 2321ft2 - ,Updated Signal Mountain Classic Available,"
        
            QR Code Link to This Post
            
        
SHORT TERM POSSIBLE! 3 TO 6 MONTHS = $3,800; 7 TO 11 MONTHS = $3,600; 12 MONTH LEASE = $3,500. AVAILABLE 12-15-22. This bright and airy 4 bed / 3 bath, 2,321 square foot home sits on a large fenced yard and a great street in a prime Signal Mountain neighborhood. It's located close to Taft Hwy, Signal Mtn shopping and recreation, and walkable to Thrasher Elementary. The home has been refreshed throughout with new ceiling fans, lighting, and paint both inside and out. There's plenty of space for everyone. The upper floor offers spacious living room, dining room, kitchen, ensuite main bedroom, two additional bedrooms and a full bath. The lower floor includes a great family room, one bedroom, a newly updated bath and utility room.

Tenant pays utilities and maintains landscape/leaf pickup/gardener. No Smoking. Additional terms may apply.
    "
"$3,595",/ 4br - 2379ft2 - ,"4 Bedroom House, 906 Burgundy Ln - Wildwood, MO, 63011","See better photos and SCHEDULE A SHOWING at:

http://showinghotline.com/lc/fb98e0401f

No, it's not a hyperlink. :-( You still have to copy-and-paste this link into the address bar on your web browser.


4 Bedroom House
906 Burgundy Ln, Manchester, MO, 63011

$3595 per month
Available now
4 beds, 3 full and 1 half baths
2379 sq. ft.

RENTER'S INSURANCE REQUIRED

LOWER YOUR MOVE IN COST WITH OUR NO DEPOSIT OPTION THROUGH JETTY - See Helpful Resources Below For More Information!

Gorgeous home in the Parkway school district located off HWY 141 near Manchester! This house spans over 2,300 sq. ft. of living space and has 4 bedrooms and 3.5 bathrooms. The main level has a spacious living room, family room, formal dining room, half bath, and an incredible kitchen. The upstairs contains a master bedroom complete with a master suite, three traditional bedrooms, and a full bath in the hall. The basement is complete with a recreation room, bar, and full bath! The large deck gives you plenty of room to enjoy the quiet backyard.

Bedrooms: 4
Bathrooms: 3.5
Rooms: 9
SQ. FT.: 2379
Flooring: Hardwood, Carpet, Tile
Utilities: Electricity, Gas, Water, Trash, Sewer, Lawncare, Snow Removal
Basement: Finished
Pets: Allowed - See Pet Policy (link below under Helpful Resources)
School District: Parkway
Section 8: Not Accepted
Security Deposit: $3595
Application Fee: $60 per in-person adult application/$50 if applying online

DISCLOSURES:
This property may require a municipal inspection which may affect when it is available for move-in.

There may already be applications submitted for this property at the time you submit your application. We cannot guarantee any unit, although it may be available at the time your application is submitted. Units are rented to the best-qualified applicant (not based on the order received) with the full security deposit paid. A security deposit will not be accepted until the rental application is approved

HELPFUL RESOURCES (copy and paste links into browser):

Rental Criteria & Prospect Guide: https://www.decarealty.com/rental-criteria/
Application Process: https://www.decarealty.com/application-process/
Apply: https://fs17.formsite.com/residentresearch/decarealty/index.html
Pet Policy: https://www.decarealty.com/pet-policy/
Prospective FAQs: https://www.decarealty.com/tenant-faqs/
Jetty: https://www.jetty.com/move
Case Net MO: https://www.courts.mo.gov/cnet/welcome.do
Fair Market Rent Documentation System: https://www.huduser.gov/portal/datasets/fmr/fmrs/FY2023_code/2023summary.odn?cbsasub=METRO41180M41180&year=2023&fmrtype=Final

Carpet Flooring
Gas Forced Heat
Hardwood Floooring
Natural Stone Countertops
Pets Allowed
Renter's Insurance Required
Separate Tub & Shower
Stove Electric
Tile Flooring
Washer/Dryer Hook Ups

Rooms and Interior
. Finished basement
. Hardwood floors
. Carpet floors
. Fireplace
. Family room
. Living room
. Formal dining room
. Walk-in closet
. Ceiling fans
. Master bath

Kitchen and Bath
. Electric stove/oven
. Tile floors
. Andesite kitchen counters
. Eat-in kitchen
. Hardwood cabinets
. Dishwasher
. Refrigerator
. Microwave
. Pantry
. Soaking tub

Utilities and Extras
. Gas furnace
. Central air conditioning
. Attached garage
. Laundry hookups in unit

Building and Surroundings
. Deck
. Yard

Lease Terms
. Tenant pays all utilities
. One year lease
. No smoking
. No section 8
. Dogs ok
. Cats ok
. Tenant pays trash removal
. Tenant pays water
. Snow removal not included
. Lawn care not included

Contact Us:
Deca Property Management
Michelle Stalzer
show contact info


See better photos and SCHEDULE A SHOWING at:

http://showinghotline.com/lc/fb98e0401f




"
"$3,845",/ 2br - 1439ft2 - ,"We are on Earth's side! Eco-friendly 2 bd, 2 ba at Crossroads at the Gulch Apart","
        
            QR Code Link to This Post
            
        
Crossroads at the Gulch ApartmentsVisit Our Community Today!803 Division Street Nashville, TN 37203 Up to one month free vacant ready homes. Lease terms and restrictions apply. Please contact the leasing office for more information.Modern Living at Its Best. Choose the best floor plan for you. Our pet friendly corner penthouses, studios, and one-or two-bedroom apartments are designed for luxury living at Crossroads at the Gulch Apartments.Bedrooms: 2 |  Bathrooms:  2  Square Footage: 1439 sq ft Rental Pricing: $3845 - $4795/Month  Our Residents Enjoy:  ● Business Center● Community-Wide WiFi● Conference Room● Elevators● Fenced Lot● Multi Use Room● Picnic Area● Roof Top Sky Lounge● Spin and Yoga Room● Video Patrol● Bark Park and Dog Run Area● Breakfast/Coffee Concierge● Controlled Access/Gated● Demonstration Kitchen● Dry Cleaning Service● Package Concierge System● Planned Social Activities● Smoke-free community● Trash Pickup - Door to Door● Wi-Fi at Pool and Clubhouse This Unit Comes With: ● Cable Ready● Ceiling Fan● Crown Molding● Deck● Disposal● Hardwood Floor● Key Fob Entry● Maid Service● Smoke Free● Wi-Fi● Custom Closet Organizers in Select Units● Energy Efficient Stainless Steel Appliance package with Gas Ranges● Full-size Stackable Washer and Dryer● Island Kitchen● Large Walk-in Closets● Parking Included for Penthouse Units● Quartz Countertops with Undermount sinks● Triple Pane Windows● Unobstructed Downtown Views● Wine Refrigeration in Select UnitsWebsite: https://www.securityproperties.com/gulch/?switch_cls[id]=65366&utm_knock=cl Phone-Number:  show contact info
Pet-Policy: Crossroads at the Gulch Apartments is a pet friendly community. We allow two (2) pets max per household with an 80-pound weight limit. Monthly pet rent is $30 for one (1) or $40 for two (2) pets. One-time non-refundable pet fee of $400 for one (1) pet and $600 for two (2) pets. For complete Breed Restrictions, please see the Important Links section on our website.Lease-Length: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month, 13-Month, 14-Month, 15-MonthCall for Directions  EQUAL HOUSING OPPORTUNITYSPRCL2445AED show contact info

    "
"$2,784",/ 4br - 1994ft2 - ,"Pool with covered outdoor seating, Attached twocar garages","
        
            QR Code Link to This Post
            
        
Bedrooms: 4Bathrooms: 3Square Feet: 1994Date Available: 2022-11-30Address: 1104 Spring Path LaneHand-selected by our interior designer, 1104 Residences offers quartz countertops, tiled backsplashes, and luxury laminate flooring, all in plans ranging from 1800-2250 square feet. Make 1104 Residences your own with multiple floorplans to choose from. 1104 Residences is adjacent to the Century Farms development in South Nashville, an ever-growing community of shopping, dining, and employers. Private patios, 2-car garages, a walking trail around the lake and a sparkling swimming pool with clubhouse are just a few of the perks of living at 1104 Residences. Click the link below to view our full amenity offering and the incredible features included inside your new home in Antioch, TN. Amenities Include:Landscaping provided for each home and common spacesPool with covered outdoor seatingWhirlpool, stainless steel appliance package including electric range, premium refrigerator, undercounter fridge, and dishwasherDelta plumbing fixtures and Progress lighting packagesSidewalks throughout the entire communityShaker style cabinets with 36” uppers in kitchensTiled kitchen backsplashesCommunity clubhouse with a leasing office, meeting room, and sitting areaWalking trail around a neighborhood pond with connection to existing trailLuxurious Laminate Flooring3cm Quartz countertops in kitchen and bathrooms9’ ceilings on first story 8’ ceilings on second storyCall:  show contact info
For more information, visit us at: https://elmingtonliving.com/owqnrryw/1104-residences*Pricing and availability are subject to change daily. Photos may not be of the exact advertised unit. Please contact us today for the most up to date information!
    "
"$2,880",/ 2br - 1320ft2 - ,Beautiful kitchens with plentiful cabinet space - Check us out!,"
        
            QR Code Link to This Post
            
        
Welcome to IMT Germantown!1100 3rd Ave N Nashville, TN 37208Rental Size: 2 BR - 2 BA - 1320 sq ft | Per Month: $2880 | Lease Length: 12-Month  show contact info
**Walk-ins welcome & choose from 3 tour options.**  Where you lay your head should be more than an address. It should be an extension of your world. Vibrant. Energetic. Authentic. Welcoming relaxation. Embracing creativity. It should be a conduit for making connections. A tight-knit community of professionals, musicians and techies. IMT Germantown is the place to be, not just a place to live. Experience luxury apartment living for yourself and Live Soulfully.  Our community features:   ◾ Complimentary Bike-Share Program◾ Controlled Access◾ Covered Parking◾ Dry Cleaning Service◾ Energy Star Certified◾ Meeting Spaces & Conference Room◾ On-Site Restaurant Sedona◾ Planned Social Activities◾ Renters Insurance Program◾ Songwriter's Room◾ Bike Shop with Repair Station, Electric Pump & Bike Storage◾ Club/Game Room◾ Complimentary Bike-Share Program◾ Dog-Friendly Homes with Fenced Courtyards◾ High Walkability to Shops, Dining & Entertainment◾ IMT Active Featuring Peloton™◾ My IMT Resident Portal◾ Outdoor Courtyard with Gourmet Grilling Access◾ Rooftop Sky Lounge Entertainment Venue◾ Walk to a Baseball Game & Local Restaurants  Our unit features: ◾ Ceiling Fans in Bedroom & Living Room◾ Designer Lighting Packages◾ Dual Vanity in Select Homes◾ Elegant Baths with Porcelain Tile & Frameless Glass Showers in Select Homes◾ Frameless Glass Showers in Select Homes◾ In-Home Washer/Dryer◾ Moen Fixtures in Kitchens & Baths◾ Penthouse Residences Available◾ Spacious Walk-In Closets◾ Wood-Style Flooring in Kitchen & Living Areas   Contact us for more information! --  show contact info
 --Our Pet-Policy: No weight restriction. Some breed restrictions apply. Please call our Leasing Center for complete Pet Policy information.Website: https://liveimt.com/imtGermantownCraigslistProperty Management: IMT ResidentialEQUAL HOUSING OPPORTUNITY8BC463CB353948D
    "
"$2,599",/ 3br - ,Prime Zionsville Location! Oversized 3 Bedroom with Upgraded Kitchens!,"
        
            QR Code Link to This Post
            
        
The Domain at Bennett Farms is the ultimate pet-friendly community featuring resort-style amenities and newly upgraded floor plans!

* Resort style pool
* Unique one, two, and three bedroom floor plans
* Gardening area
* State of the art fitness center

PERFECT 1, 2, & 3 BR APARTMENTS!! WASHER AND DRYER INCLUDED. FULLY UPDATED!


Call Sara today to schedule your personal tour!
 show contact info
 

For more details, please visit our award-winning website at:
domainatbennettfarms.com

The Domain at Bennett Farms
5000 Bennett Pkwy
Zionsville, IN 46077


Easy access to I-65 & I-465!

    "
"$2,779",/ 4br - 1992ft2 - ,"Pool with covered outdoor seating, Fully-equipped fitness center","
        
            QR Code Link to This Post
            
        
Bedrooms: 4Bathrooms: 2Square Feet: 1992Date Available: 2022-11-04Address: 1104 Spring Path LaneHand-selected by our interior designer, 1104 Residences offers quartz countertops, tiled backsplashes, and luxury laminate flooring, all in plans ranging from 1800-2250 square feet. Make 1104 Residences your own with multiple floorplans to choose from. 1104 Residences is adjacent to the Century Farms development in South Nashville, an ever-growing community of shopping, dining, and employers. Private patios, 2-car garages, a walking trail around the lake and a sparkling swimming pool with clubhouse are just a few of the perks of living at 1104 Residences. Click the link below to view our full amenity offering and the incredible features included inside your new home in Antioch, TN. Amenities Include:Attached two-car garagesWalking trail around a neighborhood pond with connection to existing trailShaker style cabinets with 36” uppers in kitchensFully-equipped fitness centerPool with covered outdoor seatingDelta plumbing fixtures and Progress lighting packages3cm Quartz countertops in kitchen and bathroomsLandscaping provided for each home and common spacesTiled kitchen backsplashesSidewalks throughout the entire communityWhirlpool, stainless steel appliance package including electric range, premium refrigerator, under-counter fridge, and dishwasherLuxurious Laminate FlooringCall:  show contact info
For more information, visit us at: https://elmingtonliving.com/wqmgyzk2/1104-residences*Pricing and availability are subject to change daily. Photos may not be of the exact advertised unit. Please contact us today for the most up to date information!
    "
"$2,951",/ 3br - 2500ft2 - ,"Bike Path, Dog Park, Tennis Courts","
        
            QR Code Link to This Post
            
        
Nestled into the rolling hills of suburban Cincinnati, the Villages of Wildwood offers the best in apartment and townhome living in Fairfield, Ohio. Conveniently located a short drive from I-275 and just off Route 4, Villages of Wildwood offers a unique combination of rural beauty and suburban convenience. You’ll be a short drive into downtown Cincinnati, giving you access to major business districts, everyday conveniences, and all of the shopping and entertainment you could want! Our exceptional homes and impressive amenities, paired with our gracious team, will surpass all of your expectations. Enjoy the carefree lifestyle you deserve!

Property Amenities: Swimming PoolResident PortalTennis CourtsDog ParkClubhouseFitness CenterBike PathCentral Air

Call Us Today!  show contact info


For more information, visit us at: https://livegoldoller.com/2mukhsxt/villages-of-wildwood

*Pricing and availability are subject to change daily. Photos may not be of your exact home. Please contact us today for the most up to date information! Professionally managed by GoldOller Real Estate Investments, a provider of Fair Housing and Equal Opportunity.
    "
"$2,850",/ 4br - 3050ft2 - ,Milford Ranch for Rent,"
        
            QR Code Link to This Post
            
        
** 4 Bedroom / 3 Bath Brick Ranch in Milford **

Comfortable and Cozy Updated Ranch Home in Milford! Right next to Miami Meadows Park with Connecting Path! 4 Bedroom 3 Bath w/Deck! Attached 2 Car Garage! Open Concept with Vaulted Ceiling and Great Layout to Enjoy! 
Milford Schools!! A lot to like about this one!

$2,850  Month 
1st Month / Last Month / Security Deposit at Signing 


513.8OO.879O call or text
    "
"$2,895",/ 2br - 1320ft2 - ,"Luxury fixtures, plentiful closet space, in home technology and more!","
        
            QR Code Link to This Post
            
        
 IMT Germantown - A place to call home! Bed: 2 / Bath: 2  Sq. Footage: 1320 sq ft Rent: $2895/MonthTerms: 12-Month show contact info
 **Walk-ins welcome & choose from 3 tour options.**  In-Town Living With A Soul Of Its Own. Each of our floor plans has been thoughtfully designed for your enjoyment, whether you'er relaxing by yourself or you have the pleasure of hosting friends. Hard-surface flooring and generous 9-foot ceilings ensure every residence feels luxuriously spacious. Stainless steel appliances, solid surface quartz countertops and upgraded cabinetry are every chef's dream and are essential to the art of entertaining.Our Apartment Homes Feature:   ❖ Built-In USB Ports❖ Ceiling Fans in Bedroom & Living Room❖ Custom Cabinetry❖ Elegant Culinary Kitchens❖ Fully Equipped Kitchen Quartz Countertops❖ Island Kitchen❖ Modern Open Spaces with Nine to Eleven Foot Ceilings❖ Nest Thermostats❖ Pet-Friendly Homes with Direct to Sidewalk Entrances & Fenced Courtyards*❖ Stainless Steel Appliances Our Residents Enjoy:  ❖ Business Center❖ Car Charging Station❖ Complimentary Bike-Share Program❖ Dry Cleaning Service❖ Energy Star Certified❖ Meeting Spaces & Conference Room❖ Nine-Screen Media Wall❖ On-Site Restaurant Sedona❖ Renters Insurance Program❖ Songwriter's Room❖ 24-Hour Electronic Package Pick-Up Service❖ Bike Shop with Repair Station, Electric Pump & Bike Storage❖ Business Center with Coffee Bar❖ Dog-Friendly Homes with Fenced Courtyards❖ High Walkability to Shops, Dining & Entertainment❖ IMT Active Featuring Peloton™❖ Meeting Spaces & Conference Room❖ My IMT Resident Portal❖ Resort-Style Salt Water Pool with Expansive Lounge Deck❖ Walk to a Baseball Game & Local RestaurantsContact Info:  show contact info
 1100 3rd Ave N Nashville, TN 37208  Website: https://liveimt.com/imtGermantownCraigslistMon - Fri: 9:00 AM - 6:00 PMSat: 10:00 AM - 5:00 PM Pets: No weight restriction. Some breed restrictions apply. Please call our Leasing Center for complete Pet Policy information. EQUAL HOUSING OPPORTUNITY8BC463CB353948D
    "
"$2,790",/ 3br - 1386ft2 - ,"Enough living space for all your needs. 3 bed, 2 bath. Check us out!","
        
            QR Code Link to This Post
            
        
IMT Franklin GatewayVisit Our Community Today!1116 Davenport Blvd Franklin, TN 37069  show contact info
IMT Franklin Gateway makes the perfect living environment for residents who want it all, including amenities such as a resort-style pool with cabanas, an outdoor fire pit and a 24-hour fitness center. Come home to IMT Franklin Gateway and discover the best luxury apartments Franklin, TN has to offer.

Take a Virtual Tour of Our Property Today! 
https://liveimt.com/imtFranklinGatewayYoutubeTourBedrooms: 3 |  Bathrooms:  2  Square Footage: 1386 - 1574 sq ft Rental Pricing: $2790/Month  Our Residents Enjoy:  ◾ Business Center◾ Conference Room◾ Resident Lounge◾ 24-Hour Emergency Maintenance◾ 24-Hour Fitness Center◾ Close Proximity to Major Retailers◾ Controlled Access Entry in Select Buildings◾ Elevator Access in Select Buildings◾ Garages Available◾ My IMT Resident Portal◾ On-Site Dry Cleaners◾ Pool Cabanas◾ Storage Available This Unit Comes With: ◾ Built-in Shelves & Computer Workstation in Select◾ Ceiling Fan in Bedrooms◾ Dryer◾ Dual-Sink Vanity in Select Classic Three Bedroom M◾ Granite Countertops◾ LED Lighting◾ Private Balcony in Select Homes◾ Satellite Ready◾ Walk-In Showers in Select Homes◾ Wood-Style FlooringWebsite: https://liveimt.com/imtFranklinGatewayCraigslist Phone-Number:  show contact info
Pet-Policy: No weight restriction. Some breed restrictions apply. Please call our Leasing Center for complete Pet Policy information.Lease-Length: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month, 13-Month, 14-Month, 15-MonthCall for Directions  **Walk-ins welcome & choose from 3 tour options.**EQUAL HOUSING OPPORTUNITYBD18FC9408194E29
    "
"$2,506",/ 3br - 1757ft2 - ,"Fully-equipped fitness center, Attached two-car garages","
        
            QR Code Link to This Post
            
        
Bedrooms: 3Bathrooms: 2Square Feet: 1757Date Available: 2022-11-30Address: 1104 Spring Path LaneHand-selected by our interior designer, 1104 Residences offers quartz countertops, tiled backsplashes, and luxury laminate flooring, all in plans ranging from 1800-2250 square feet. Make 1104 Residences your own with multiple floorplans to choose from. 1104 Residences is adjacent to the Century Farms development in South Nashville, an ever-growing community of shopping, dining, and employers. Private patios, 2-car garages, a walking trail around the lake and a sparkling swimming pool with clubhouse are just a few of the perks of living at 1104 Residences. Click the link below to view our full amenity offering and the incredible features included inside your new home in Antioch, TN. Amenities Include:Community clubhouse with a leasing office, meeting room, and sitting areaPool with covered outdoor seatingTiled kitchen backsplashesIn-unit washer and dryerAttached two-car garagesSidewalks throughout the entire communityDelta plumbing fixtures and Progress lighting packages9’ ceilings on first story 8’ ceilings on second story3cm Quartz countertops in kitchen and bathroomsFully-equipped fitness centerWhirlpool, stainless steel appliance package including electric range, premium refrigerator, under-counter fridge, and dishwasherShaker style cabinets with 36” uppers in kitchensCall:  show contact info
For more information, visit us at: https://elmingtonliving.com/4277yqvs/1104-residences*Pricing and availability are subject to change daily. Photos may not be of the exact advertised unit. Please contact us today for the most up to date information!
    "
